duration,max_ay,min_ay,range_ay,mean_ay,std_ay,gyro_var,label,set_id,rep_id,start_time,end_time,ax_mean,ax_std,ax_min,ax_max,ax_range,ax_median,ax_iqr,ax_rms,ax_energy,az_mean,az_std,az_min,az_max,az_range,az_median,az_iqr,az_rms,az_energy,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_median,gx_iqr,gx_rms,gx_energy,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_median,gy_iqr,gy_rms,gy_energy,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_median,gz_iqr,gz_rms,gz_energy,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,accel_mag_range,accel_mag_median,accel_mag_iqr,accel_mag_rms,accel_mag_energy,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_median,gyro_mag_iqr,gyro_mag_rms,gyro_mag_energy,accel_mag_jerk_mean,accel_mag_jerk_std,accel_mag_jerk_max,gyro_mag_jerk_mean,gyro_mag_jerk_std,gyro_mag_jerk_max,accel_mag_dominant_freq,accel_mag_spectral_energy,accel_mag_spectral_entropy,accel_mag_low_freq_energy,accel_mag_mid_freq_energy,accel_mag_high_freq_energy,accel_mag_high_low_energy_ratio,gyro_mag_dominant_freq,gyro_mag_spectral_energy,gyro_mag_spectral_entropy,gyro_mag_low_freq_energy,gyro_mag_mid_freq_energy,gyro_mag_high_freq_energy,gyro_mag_high_low_energy_ratio,segment_num_samples,segment_sampling_rate,baseline_duration,duration_ratio_to_baseline,duration_diff_from_baseline,baseline_std_ay,std_ay_ratio_to_baseline,std_ay_diff_from_baseline,baseline_gyro_var,gyro_var_ratio_to_baseline,gyro_var_diff_from_baseline,baseline_range_ay,range_ay_ratio_to_baseline,range_ay_diff_from_baseline,baseline_accel_mag_std,accel_mag_std_ratio_to_baseline,accel_mag_std_diff_from_baseline,baseline_accel_mag_range,accel_mag_range_ratio_to_baseline,accel_mag_range_diff_from_baseline,baseline_accel_mag_rms,accel_mag_rms_ratio_to_baseline,accel_mag_rms_diff_from_baseline,baseline_accel_mag_jerk_std,accel_mag_jerk_std_ratio_to_baseline,accel_mag_jerk_std_diff_from_baseline,baseline_accel_mag_spectral_energy,accel_mag_spectral_energy_ratio_to_baseline,accel_mag_spectral_energy_diff_from_baseline,baseline_accel_mag_high_freq_energy,accel_mag_high_freq_energy_ratio_to_baseline,accel_mag_high_freq_energy_diff_from_baseline,baseline_accel_mag_high_low_energy_ratio,accel_mag_high_low_energy_ratio_ratio_to_baseline,accel_mag_high_low_energy_ratio_diff_from_baseline,baseline_gyro_mag_std,gyro_mag_std_ratio_to_baseline,gyro_mag_std_diff_from_baseline,baseline_gyro_mag_range,gyro_mag_range_ratio_to_baseline,gyro_mag_range_diff_from_baseline,baseline_gyro_mag_rms,gyro_mag_rms_ratio_to_baseline,gyro_mag_rms_diff_from_baseline,baseline_gyro_mag_jerk_std,gyro_mag_jerk_std_ratio_to_baseline,gyro_mag_jerk_std_diff_from_baseline,baseline_gyro_mag_spectral_energy,gyro_mag_spectral_energy_ratio_to_baseline,gyro_mag_spectral_energy_diff_from_baseline,baseline_gyro_mag_high_freq_energy,gyro_mag_high_freq_energy_ratio_to_baseline,gyro_mag_high_freq_energy_diff_from_baseline,baseline_gyro_mag_high_low_energy_ratio,gyro_mag_high_low_energy_ratio_ratio_to_baseline,gyro_mag_high_low_energy_ratio_diff_from_baseline
6.840364000000001,0.659,-1.079,1.738,-0.6814569343065693,0.5143616609141264,683.0350943178518,0,0,0,39.465368,46.305732,0.4852817518248174,0.35423906856274506,0.13,1.165,1.0350000000000001,0.283,0.706,0.60081918773485,247.27383199999997,-0.11283503649635036,0.21173344473455122,-0.576,0.104,0.6799999999999999,0.013,0.365,0.23992248139824657,39.430516,-6.210589781021897,26.13494010549578,-64.29,45.695,109.98500000000001,-3.221,29.939,26.862734777866258,494300.466026,3.846299270072993,10.683777742405706,-27.374,38.443,65.817,1.45,12.932,11.355048433366,88321.930573,0.06286277372262712,48.79675352556954,-83.206,119.756,202.962,-0.992,54.58,48.79679401726617,1631072.067859,1.0693946402619132,0.06239445762723363,0.9633036904320466,1.3348217109412028,0.3715180205091563,1.0471026692736487,0.10449799423375516,1.0712133144073144,786.036106,42.222367677704774,38.064976273764934,1.8861466008770367,123.30592378714009,121.41977718626305,33.838061572731974,70.12219087842642,56.8477858059008,2213694.464458,1.8879428132466853,2.933333909215309,21.491575994138625,111.29114176957142,174.1044216760958,995.7705548196585,0.14613153299281845,913.3624965274573,3.1132068232457417,741.3300633135506,50.56972633651821,15.90663274339428,0.02145688341854267,0.14613153299281845,339940003.2124827,1.486390501517772,328357822.6955108,10489671.568577405,739773.5251820409,0.0022529492950988396,685,100.10010010008064,4.701097333333337,1.4550568729874047,2.139266666666664,0.5888071581009925,0.8735655555502727,-0.0744454971868661,1351.3450499584844,0.5054483267125456,-668.3099556406327,1.8476666666666668,0.9406458545517994,-0.1096666666666668,0.06786710801993537,0.9193621218585679,-0.005472650392701742,0.4139997556055594,0.8973870310427232,-0.04248173509640313,1.0991249016710334,0.9746056185540513,-0.027911587263719007,3.688959483137546,0.7951656597672316,-0.7556255739222371,516.1966640987957,1.7694079796202504,397.1658324286616,13.03029384003743,1.2207424426847124,2.8763389033568494,0.03922449431994555,0.547027522477369,-0.01776761090140288,31.18041624906411,1.2207975659304897,6.884560024700825,118.61163949467914,1.023675059996731,2.8081376915839087,78.02972804239373,0.7285400990726236,-21.18194223649293,238.08368511618733,0.7312740542629718,-63.97926344009153,152804952.2258865,2.224666139811756,187135050.9865962,888813.3904117136,0.8323159092364222,-149039.86522967275,0.02619199873297695,0.08601666707075704,-0.023939049437878113
2.6204190000000054,0.734,-1.105,1.839,-0.2909011406844106,0.6097493015651229,2327.600635550405,0,0,1,46.313548,48.933967,0.8160608365019012,0.21659523170600814,0.298,1.153,0.855,0.85,0.3394999999999998,0.8443155709034165,187.48449000000002,-0.27013688212927756,0.11164094183793592,-0.464,0.026,0.49000000000000005,-0.298,0.16599999999999998,0.2922971689582173,22.470098000000004,-4.508969581749055,48.24521360249538,-67.389,64.214,131.603,-30.092,93.95400000000001,48.45545833277758,617505.9693090001,6.0835133079847905,12.119049362212337,-19.649,38.382,58.031,3.832,20.786,13.560254113111867,48360.569294,-1.1263726235741545,92.18591174561685,-116.489,129.74,246.229,-53.893,186.901,92.19279277502008,2235371.40343,1.1173644370668279,0.07887215883902207,0.8698425144817883,1.3621119630926086,0.49226944861082034,1.1379833039197016,0.09406009733512266,1.12014467934352,329.992439,101.82516815995926,25.747972788270566,17.70096045416745,140.84070808541117,123.13974763124372,104.64850627218718,34.53882459014355,105.03010508187405,2901237.9420330003,3.6786604903908935,4.867463763593282,19.692653732484054,225.83544235644612,299.1743386803831,1186.5564389416609,0.3969392805952417,215.14386075118742,3.3079989903569484,144.89095178037292,25.673760644412447,5.611809702124991,0.0387312639801284,0.7938785611904834,22928074.503019106,2.218738661747809,14456108.596588308,7389218.686240462,921244.3883077902,0.06372699694060173,263,104.39503079654855,4.701097333333337,0.5574058158391556,-2.0806783333333314,0.5888071581009925,1.035567049109936,0.02094214346413037,1351.3450499584844,1.7224325020502267,976.2555855919206,1.8476666666666668,0.9953093938554425,-0.008666666666666822,0.06786710801993537,1.1621557116342274,0.011005050819086704,0.4139997556055594,1.1890573123653234,0.07826969300526093,1.0991249016710334,1.0191240935850772,0.021019777672486528,3.688959483137546,1.3194679346975942,1.1785042804557357,516.1966640987957,0.41678661585818155,-301.05280334760835,13.03029384003743,0.43067407126116886,-7.418484137912439,0.03922449431994555,0.987425198906431,-0.0004932303398171509,31.18041624906411,0.825773863130697,-5.432443460793543,118.61163949467914,1.0381759171821072,4.528108136564583,78.02972804239373,1.3460267990598493,27.000377039480327,238.08368511618733,1.2565931954632545,61.09065356419575,152804952.2258865,0.15004798057281085,-129876877.72286738,888813.3904117136,1.036487971767666,32430.99789607653,0.02619199873297695,2.4330702387238627,0.03753499820762478
4.642509000000004,0.866,-1.1,1.966,-0.3956924731182795,0.6423105118237284,1043.399420007196,0,0,2,48.944038,53.586547,0.6979720430107528,0.3083298981612506,0.19,1.168,0.978,0.724,0.5860000000000001,0.7630414791639647,270.738019,-0.21475913978494626,0.16057350859894717,-0.474,0.112,0.586,-0.254,0.284,0.26815171038974606,33.435983,-2.2398559139784955,32.30169376375171,-50.641,52.916,103.55699999999999,-13.328,61.97,32.37925839982412,487513.61415299994,3.7508344086021506,10.855093606452114,-22.595,28.55,51.144999999999996,4.809,15.221,11.484851586572262,61334.344424,-1.3641311827957008,63.50032934509457,-107.191,97.695,204.886,-6.443,129.496,63.51497997180944,1875880.9965809998,1.1042587331873923,0.062334707593550386,0.894129744500204,1.2723415421969055,0.37821179769670155,1.1137975579071808,0.0962671549371088,1.1060167112622656,568.821929,65.80804714574829,29.728299685156834,2.5231888553970747,113.79858252192774,111.27539366653066,71.05113564891134,43.90891282089643,72.2112932394063,2424728.955158,2.416481025260673,3.266080776604047,13.978252404151604,174.84894392120202,240.97229499208308,1047.2006793995831,0.44586899588619333,420.08363501774227,3.3085349496669445,305.68559620428294,32.796869165643514,17.572439074593024,0.057485335561165585,0.22293449794309667,95546778.96215774,2.461995639586105,79820440.5889374,14399314.376270734,1005422.2577453097,0.012596049963230278,465,103.66454154353994,4.701097333333337,0.9875373047919509,-0.0585883333333328,0.5888071581009925,1.0908673443893246,0.05350335372273596,1351.3450499584844,0.7721191712150276,-307.9456299512883,1.8476666666666668,1.0640447353560631,0.11833333333333318,0.06786710801993537,0.9184817244669226,-0.005532400426384983,0.4139997556055594,0.9135555841281441,-0.03578795790885786,1.0991249016710334,1.0062702605664304,0.006891809591232256,3.688959483137546,0.8853663974027997,-0.4228787065334991,516.1966640987957,0.8138054044634502,-96.11302908105347,13.03029384003743,1.3485834837517916,4.542145234555594,0.03922449431994555,1.4655465137881794,0.018260841241220037,31.18041624906411,0.9534285699766709,-1.4521165639072748,118.61163949467914,0.9381490225682357,-7.336245828148478,78.02972804239373,0.925433101483058,-5.818434802987426,238.08368511618733,1.0121327501477673,2.888609875895753,152804952.2258865,0.6252858796154336,-57258173.26372875,888813.3904117136,1.131196118995878,116608.8673335961,0.02619199873297695,0.4809119488178571,-0.013595948769746673
6.113916000000003,0.792,-1.078,1.87,-0.5341454248366014,0.5596422264823075,677.1465504217261,0,0,3,53.591373,59.705289,0.6297075163398692,0.3733117217252782,0.086,1.169,1.083,0.7084999999999999,0.75625,0.7320472646710856,327.96663700000005,-0.1426781045751634,0.19757584622313135,-0.435,0.16,0.595,-0.2165,0.39350000000000007,0.24370731736233878,36.348673,-4.366893790849673,26.02203970525228,-50.351,54.061,104.412,-13.863,37.2065,26.38591123691368,426084.3828230001,3.7529526143790846,12.841915112407905,-25.359,44.443,69.80199999999999,2.183,14.34,13.379067122937434,109547.655493,1.3549820261437906,52.32576505554763,-74.29,107.359,181.649,-9.382,81.4695,52.34330582738869,1676770.858943,1.090632171594314,0.06571664224368821,0.9780966209940611,1.2956720264017434,0.31757540540768225,1.088462211390661,0.11544061554724983,1.0926102739697783,730.603893,51.02543885824833,31.803175991480117,2.103258662171631,122.3653217419053,120.26206307973368,47.029342244537716,46.970922313238916,60.12518119575105,2212402.8972589998,2.1910387252699772,3.180306233729685,15.593063397689198,141.98536184001745,210.91977590064312,884.9926041434765,0.166038708271956,808.856522779522,3.436087115868813,655.039108786133,27.485208568305076,10.873611141261533,0.01659994188934101,0.166038708271956,189414786.41472274,1.994199760722704,180075025.3477671,7449066.991288526,1352492.2316968588,0.007510715209312779,612,101.61568946243708,4.701097333333337,1.3005295473556182,1.4128186666666664,0.5888071581009925,0.9504677537932374,-0.02916493161868494,1351.3450499584844,0.501090783910089,-674.1984995367583,1.8476666666666668,1.012087311859531,0.022333333333333316,0.06786710801993537,0.968313436035173,-0.002150465776247154,0.4139997556055594,0.767090785530188,-0.09642435019787715,1.0991249016710334,0.9940728868647417,-0.006514627701255105,3.688959483137546,0.8621147073167671,-0.5086532494078613,516.1966640987957,1.5669541843630437,292.6598586807263,13.03029384003743,0.8344870243452182,-2.1566826987758976,0.03922449431994555,0.4232033566043048,-0.022624552430604537,31.18041624906411,1.0199727844311564,0.6227597424160081,118.61163949467914,1.0139145161633942,1.65042358505454,78.02972804239373,0.7705419805561732,-17.90454684664268,238.08368511618733,0.8859060451322105,-27.16390921554421,152804952.2258865,1.23958539075826,36609834.18883625,888813.3904117136,1.5216830060023576,463678.84128514514,0.02619199873297695,0.28675598293675125,-0.01868128352366417
6.071134000000001,0.906,-1.097,2.003,-0.3143980263157894,0.6509981123113543,526.8875460681024,1,0,4,59.712766,65.7839,0.7072828947368421,0.3435766963668481,0.078,1.217,1.139,0.807,0.5539999999999999,0.7863167551780161,375.922776,-0.18205756578947369,0.20464929478801658,-0.512,0.187,0.6990000000000001,-0.2315,0.36224999999999996,0.27390927534207576,45.615985,-4.090468749999998,22.95403115071735,-54.55,35.771,90.321,-5.832,40.5955,23.3156488364109,330520.644243,3.30833552631579,11.151998209811218,-23.389,42.504,65.893,1.4655,13.7525,11.632374995086593,82269.78600000001,-1.6660180921052636,50.90452458209337,-94.931,95.053,189.98399999999998,-2.7859999999999996,83.511,50.93178024781945,1577180.113441,1.1010023354267826,0.061309454092221154,0.9493187030707865,1.2779726131650866,0.3286539100943001,1.111832269252582,0.08939254482509895,1.102708026531192,739.306715,51.06384569231432,25.79654106683351,4.1945145130277,102.58765366748574,98.39313915445804,51.84525321191798,35.09010080527555,57.209945533109156,1989970.5436840001,2.181027589313893,3.078421902481547,12.599766714577743,145.7109119019362,198.5779501455379,854.3838734816583,0.3312662320454667,694.78894534485,3.6676393797084406,523.4062608736114,41.2471441274349,21.86043070702199,0.04176570350938741,0.3312662320454667,122998593.05517668,2.403327310616114,113515128.53563006,7989268.321811024,977426.2885049224,0.008610537653561554,608,100.70493454182188,4.701097333333337,1.2914291189076363,1.370036666666664,0.5888071581009925,1.1056219210288125,0.062190954210361804,1351.3450499584844,0.3898986021966709,-824.457503890382,1.8476666666666668,1.084069992328685,0.15533333333333332,0.06786710801993537,0.9033749462326077,-0.006557653927714215,0.4139997556055594,0.7938504738368064,-0.08534584551125929,1.0991249016710334,1.0032599705657759,0.0035831248601585486,3.688959483137546,0.8344959895082169,-0.6105375806559992,516.1966640987957,1.3459772091793554,178.5922812460543,13.03029384003743,1.677662143203255,8.83013686698456,0.03922449431994555,1.0647860115379373,0.0025412091894418606,31.18041624906411,0.8273315164397296,-5.3838751822306,118.61163949467914,0.8295403348722493,-20.218500340221098,78.02972804239373,0.7331814035632042,-20.819782509284572,238.08368511618733,0.8340678616440648,-39.50573497064943,152804952.2258865,0.8049385262943045,-29806359.17070982,888813.3904117136,1.0996979782810774,88612.89809320879,0.02619199873297695,0.32874674643493407,-0.017581461079415397
9.183795000000003,0.866,-1.087,1.953,-0.4785875952121872,0.6299906045369026,485.8552012247239,1,0,5,65.791206,74.975001,0.5245963003264418,0.41554854503821137,-0.051,1.164,1.2149999999999999,0.611,0.891,0.6692397713820994,411.60344000000003,-0.09430794341675737,0.26201693590863967,-0.569,0.266,0.835,-0.133,0.5325,0.27847237366469674,71.265567,-1.5954842219804124,22.042123337480984,-39.924,53.817,93.741,-3.71,22.496000000000002,22.09979120098903,448840.30866599997,0.7916169749727964,12.75421708531674,-39.603,32.229,71.832,3.527,15.122,12.778760146995893,150069.677312,-1.2380772578890114,39.143906900565874,-63.496,92.718,156.214,-3.557,51.87,39.16348149407392,1409542.2418350002,1.0706023319202074,0.07192794642407947,0.9460369971623732,1.2324228170559,0.28638581989352674,1.0712520711765274,0.1423229200291677,1.073015835199915,1058.1025809999999,39.58816693015656,24.864689900911515,3.689860972990717,102.69429708606025,99.00443611306953,39.936168782195416,34.56792334963815,46.74907234115382,2008452.2278129999,1.6555060233308023,2.2847363656096817,10.76282173716027,131.53559131573496,183.8216697764764,906.5157910423685,0.11088752489839426,2184.722842271612,2.5977716611755577,1887.7236041409908,82.91726345040713,88.6755051807458,0.046974835185486744,0.22177504979678853,261076103.1439883,2.718722251476059,249711959.8330035,7915270.222768719,2343331.6444209972,0.009384138613096928,919,101.90563538162434,4.701097333333337,1.9535428282555383,4.482697666666667,0.5888071581009925,1.0699438435315485,0.0411834464359101,1351.3450499584844,0.35953452542417264,-865.4898487337605,1.8476666666666668,1.0570088342575745,0.10533333333333328,0.06786710801993537,1.0598349911211977,0.004060838404144104,0.4139997556055594,0.6917535797988409,-0.12761393571203267,1.0991249016710334,0.9762455784653049,-0.026109066471118325,3.688959483137546,0.6193443896198655,-1.4042231175278643,516.1966640987957,4.232345914213717,1668.5261781728163,13.03029384003743,6.805334261935395,75.64521134070837,0.03922449431994555,1.197589007175807,0.007750340865541196,31.18041624906411,0.7974457330627643,-6.3157263481525945,118.61163949467914,0.83469410360156,-19.607203381609608,78.02972804239373,0.5991187398444315,-31.28065570123991,238.08368511618733,0.7720884767011591,-54.26201533971093,152804952.2258865,1.7085578663579448,108271150.91810182,888813.3904117136,2.636472030799963,1454518.2540092836,0.02619199873297695,0.35828250932437505,-0.016807860119880023
18.881508,0.852,-1.206,2.058,-0.6873080995235573,0.5088842863361684,270.60196289638293,1,0,6,74.983356,93.864864,0.46930280571731076,0.3738102756459083,-0.824,1.153,1.9769999999999999,0.512,0.63,0.5999827044445614,680.000795,-0.09840762308099524,0.20841106778768792,-0.574,0.332,0.9059999999999999,-0.12,0.361,0.23047610170439684,100.342232,-2.8173456855479087,16.449983674653993,-40.84,61.969,102.809,-6.061,12.152,16.68949968118452,526160.92586,5.306757543673902,14.315059857826942,-47.359,60.458,107.81700000000001,2.015,14.672,15.267043405994109,440293.05852699996,-0.6952604552673374,33.50954906100686,-56.534,116.809,173.343,-9.038,22.732000000000003,33.51676096183347,2122052.098289,1.0674626135299259,0.07055273457408374,0.8006909516161651,1.4650624560065688,0.6643715043904037,1.0694737023414833,0.09771058671015664,1.0697916244016967,2161.8738319999998,30.939429162114443,26.033574523371794,1.7852915728250105,132.02888728229138,130.24359570946638,21.227644334687728,25.185541065424392,40.435074865040754,3088506.082676,1.9730582093612452,2.955884016548141,32.890471203528755,151.52623145121754,220.57518739948748,3073.9299436266183,0.10640816576267965,8880.994945873023,4.765064024206679,5333.138401508761,773.4934734535254,576.421847032005,0.10808304672308011,0.10640816576267965,1209209430.7895873,3.716952349379462,1025830288.4934309,73488768.54052691,17332165.029560212,0.016895743110699937,1889,100.50251256285094,4.701097333333337,4.016404388387323,14.180410666666663,0.5888071581009925,0.8642630625191103,-0.07992287176482404,1351.3450499584844,0.20024638629689273,-1080.7430870621015,1.8476666666666668,1.1138372662069063,0.21033333333333304,0.06786710801993537,1.0395716899804042,0.0026856265541483765,0.4139997556055594,1.6047629964684265,0.2503717487848443,1.0991249016710334,0.9733121440903925,-0.029333277269336655,3.688959483137546,0.8012785236722924,-0.7330754665894053,516.1966640987957,17.20467326383424,8364.798281774227,13.03029384003743,44.23705663632053,563.3915531919675,0.03922449431994555,2.755498089701039,0.06885855240313457,31.18041624906411,0.8349335142632633,-5.146841725692315,118.61163949467914,1.0980675779658906,11.631956214787238,78.02972804239373,0.5182008943807965,-37.594653177352974,238.08368511618733,0.9264607412413827,-17.50849771669985,152804952.2258865,7.9134178125461085,1056404478.5637008,888813.3904117136,19.500341935140582,16443351.639148498,0.02619199873297695,0.6450724449181866,-0.009296255622277014
4.840873999999985,0.624,-1.092,1.7160000000000002,-0.5299670103092783,0.5730864915060656,368.0809598597768,0,1,0,292.484455,297.325329,0.6323134020618557,0.408671421370674,-0.023,1.252,1.275,0.765,0.8119999999999998,0.7528828388747913,274.913796,-0.04827422680412371,0.09597248883973411,-0.281,0.169,0.45000000000000007,-0.056,0.157,0.10742960293898915,5.597443,-5.010995876288659,19.18543613942036,-46.0,43.115,89.11500000000001,-7.557,26.519,19.829045350998587,190697.654173,6.181694845360825,11.228408718062873,-28.366,42.168,70.53399999999999,6.824,13.862,12.817586102735214,79680.89904799999,-1.0518020618556696,64.57898205956394,-97.282,124.947,222.22899999999998,-5.481,105.786,64.58754687574691,2023202.337542,1.0877834888314049,0.06628671698354834,0.9572000835770962,1.3108810014642824,0.35368091788718625,1.0861095708997321,0.09855302181597514,1.0898012880441463,576.018421,61.649794260071964,30.46860075800317,4.510583997665934,128.88176482730208,124.37118082963615,60.44717029770707,42.592194485163716,68.76796321296563,2293580.890763,3.1386562789288734,4.2361666035092576,19.505726996803848,176.61397105089472,250.4955519616233,1655.0509496137636,0.4161161796377428,516.780956689153,4.20831981243703,323.5123201869926,61.69460859837171,18.23704179102708,0.056372016311224904,0.2080580898188714,109183874.53631139,2.2397478411583815,102372029.29887813,4978712.543365762,1473557.8750902251,0.014394145404582434,485,100.90817356215261,3.800648666666651,1.2736967848987455,1.0402253333333342,0.5726247034405659,1.0008064235696799,0.00046178806549967977,742.0556048804043,0.49602881163351553,-373.9746450206275,1.7713333333333336,0.9687617559159103,-0.055333333333333456,0.0697893400798154,0.9498113524160745,-0.00350262309626706,0.40678962661280266,0.8694442681287694,-0.053108708725616405,1.0985255627511477,0.9920581869704206,-0.008724274707001323,4.454937850530061,0.9508924111020545,-0.2187712470208032,356.07814429143303,1.4513133281543928,160.70281239771992,15.350754112340342,1.1880225326836713,2.88628767868674,0.08904553459644045,0.6330694765999371,-0.032673518285215544,30.575757727725573,0.996495361434978,-0.10715696972240352,127.43735258637241,0.9759397719407462,-3.066171756736267,84.12485165640707,0.817451226965149,-15.356888443441449,297.0018770400352,0.8434140364689443,-46.50632507841189,76025274.20537205,1.4361523279924755,33158600.330939338,1587837.869464834,0.9280279198699707,-114279.99437460885,0.05955974654099953,0.24167569245642978,-0.04516560113641709
3.8081300000000056,0.631,-1.163,1.794,-0.5295575916230366,0.5648755833753802,671.8246289815521,0,1,1,297.335481,301.143611,0.6391073298429318,0.40564812918423687,-0.011,1.245,1.256,0.791,0.83275,0.7569733045290524,218.889279,-0.09698691099476439,0.10304120223228062,-0.292,0.092,0.384,-0.11,0.17074999999999999,0.14150600786461368,7.649149000000001,-3.222052356020943,25.919580030964084,-58.504,49.969,108.473,-0.8395,40.061499999999995,26.11907828324905,260602.78764,1.9914947643979057,10.911293460342879,-22.809,32.565,55.373999999999995,1.1680000000000001,12.198250000000002,11.091545265396771,46994.547775,0.9999267015706752,75.72470778691374,-108.076,113.771,221.84699999999998,-0.7555000000000001,153.34024999999997,75.73130939592943,2190858.327118,1.0899313955928223,0.06780674355669625,0.9307394909425516,1.3288363330372932,0.3980968420947416,1.0950023942173124,0.10395592033144774,1.0920385531521681,455.553413,72.41391603007337,36.00950728283172,1.1608135078469755,119.2286495142841,118.06783600643712,80.5410529387774,58.29802436440734,80.87310955789216,2498455.662533,3.007941330520756,4.0834277742413585,20.66554152826633,187.50551108930227,265.354332566331,1187.1175942063833,0.5247671739215333,335.5791594417483,3.6359729504539926,206.8264224141086,41.28857168164774,12.352872615176576,0.05972579552648429,0.5247671739215333,94609329.24198224,1.7852338654607556,85777674.93403317,7514533.38983228,1074633.133271789,0.012528121496627522,382,100.23053021901286,3.800648666666651,1.0019684332780572,0.007481333333354545,0.5726247034405659,0.9864673495863884,-0.007749120065185688,742.0556048804043,0.9053561816041741,-70.2309758988522,1.7713333333333336,1.0127963811848153,0.02266666666666639,0.0697893400798154,0.9715915605912404,-0.0019825965231191484,0.40678962661280266,0.9786307375221184,-0.008692784518061047,1.0985255627511477,0.9940947941860531,-0.006487009598979521,4.454937850530061,0.9166071227210116,-0.37151007628870225,356.07814429143303,0.9424312185745058,-20.498984849684746,15.350754112340342,0.8047078675567558,-2.9978814971637657,0.08904553459644045,0.6707331152520325,-0.029319739069956156,30.575757727725573,1.1777143052910106,5.4337495551061465,127.43735258637241,0.9264774699172306,-9.369516579935294,84.12485165640707,0.9613462366458663,-3.25174209851491,297.0018770400352,0.8934432846080207,-31.647544473704215,76025274.20537205,1.2444457482179918,18584055.036610186,1587837.869464834,0.6767902151332222,-513204.73619304504,0.05955974654099953,0.21034541146929403,-0.04703162504437201
2.752941999999962,0.684,-1.12,1.8040000000000005,-0.4104239130434783,0.579912035440252,1186.2612257998844,0,1,2,301.150233,303.903175,0.7933369565217392,0.28908556267523805,0.118,1.215,1.097,0.876,0.4774999999999998,0.8443660279348257,196.775301,-0.12103985507246379,0.0897740029183226,-0.308,0.321,0.629,-0.134,0.10275,0.1506984343513297,6.267965,-1.5221376811594225,34.44214316502219,-61.756,64.046,125.802,-11.1145,61.33200000000001,34.47576146976728,328047.56358200003,7.260217391304348,14.515453742771465,-37.237,34.427,71.664,6.9235,18.904500000000002,16.229884593783662,72700.926484,-0.5665652173912955,95.40366914122363,-133.206,137.023,270.229,-46.565,184.7255,95.40535143142455,2512201.9785639998,1.1111901300654379,0.07527455969920163,0.8591641286739107,1.3277552485303907,0.46859111985648005,1.1179622076489253,0.088130873979956,1.1137368470571285,342.35309499999994,99.58236803880595,25.249165142341838,3.242451079044987,143.11549200208898,139.873040923044,103.16123882410648,32.14094834812272,102.7334821983634,2912950.46863,3.623862637895072,5.045219173839568,25.223600564754854,232.38366291650334,375.1557465921514,1590.1035139219857,0.7139990946482602,215.87431674339786,4.260499602365999,102.37335541097686,36.977409073391335,15.462347930817371,0.15103879195161218,0.7139990946482602,24282618.83782252,2.852279392571923,14597830.73093959,7296540.882608963,2215322.6000324883,0.15175697272178862,276,98.5318750614599,3.800648666666651,0.7243347739298078,-1.0477066666666892,0.5726247034405659,1.0127261744535978,0.00728733199968612,742.0556048804043,1.5986150067218827,444.2056209194801,1.7713333333333336,1.0184418459628801,0.032666666666666844,0.0697893400798154,1.0785966571276708,0.005485219619386236,0.40678962661280266,1.1519249206009206,0.0618014932436774,1.0985255627511477,1.013846991534194,0.015211284305980843,4.454937850530061,1.1325004594428336,0.5902813233095072,356.07814429143303,0.60625545318685,-140.20382754803518,15.350754112340342,1.0072695978052715,0.11159381847702932,0.08904553459644045,1.6961970712417866,0.061993257355171735,30.575757727725573,0.825790332292842,-5.326592585383736,127.43735258637241,1.0975827579066137,12.435688336671575,84.12485165640707,1.2212025360323717,18.60863054195633,297.0018770400352,1.2631426788220257,78.15386955211619,76025274.20537205,0.31940192378953197,-51742655.36754953,1587837.869464834,1.3951818649967886,627484.7305676544,0.05955974654099953,2.5479783923784627,0.0921972261807891
