duration,label,set_id,rep_id,start_time,end_time,rep_num_in_set,ay_mean,ay_std,ay_min,ay_max,ay_range,mean_ay,std_ay,min_ay,max_ay,range_ay,ax_mean,ax_std,ax_min,ax_max,ax_range,ax_median,ax_iqr,ax_rms,ax_energy,az_mean,az_std,az_min,az_max,az_range,az_median,az_iqr,az_rms,az_energy,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_median,gx_iqr,gx_rms,gx_energy,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_median,gy_iqr,gy_rms,gy_energy,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_median,gz_iqr,gz_rms,gz_energy,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,accel_mag_range,accel_mag_median,accel_mag_iqr,accel_mag_rms,accel_mag_energy,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_median,gyro_mag_iqr,gyro_mag_rms,gyro_mag_energy,accel_mag_jerk_mean,accel_mag_jerk_std,accel_mag_jerk_max,gyro_mag_jerk_mean,gyro_mag_jerk_std,gyro_mag_jerk_max,accel_mag_dominant_freq,accel_mag_spectral_energy,accel_mag_spectral_entropy,accel_mag_low_freq_energy,accel_mag_mid_freq_energy,accel_mag_high_freq_energy,accel_mag_high_low_energy_ratio,gyro_mag_dominant_freq,gyro_mag_spectral_energy,gyro_mag_spectral_entropy,gyro_mag_low_freq_energy,gyro_mag_mid_freq_energy,gyro_mag_high_freq_energy,gyro_mag_high_low_energy_ratio,segment_num_samples,segment_sampling_rate,baseline_duration,duration_ratio_to_baseline,duration_diff_from_baseline,baseline_ay_std,ay_std_ratio_to_baseline,ay_std_diff_from_baseline,baseline_ay_range,ay_range_ratio_to_baseline,ay_range_diff_from_baseline,baseline_std_ay,std_ay_ratio_to_baseline,std_ay_diff_from_baseline,baseline_range_ay,range_ay_ratio_to_baseline,range_ay_diff_from_baseline,baseline_accel_mag_std,accel_mag_std_ratio_to_baseline,accel_mag_std_diff_from_baseline,baseline_accel_mag_range,accel_mag_range_ratio_to_baseline,accel_mag_range_diff_from_baseline,baseline_accel_mag_rms,accel_mag_rms_ratio_to_baseline,accel_mag_rms_diff_from_baseline,baseline_accel_mag_jerk_std,accel_mag_jerk_std_ratio_to_baseline,accel_mag_jerk_std_diff_from_baseline,baseline_accel_mag_spectral_energy,accel_mag_spectral_energy_ratio_to_baseline,accel_mag_spectral_energy_diff_from_baseline,baseline_accel_mag_high_freq_energy,accel_mag_high_freq_energy_ratio_to_baseline,accel_mag_high_freq_energy_diff_from_baseline,baseline_accel_mag_high_low_energy_ratio,accel_mag_high_low_energy_ratio_ratio_to_baseline,accel_mag_high_low_energy_ratio_diff_from_baseline,baseline_gyro_mag_std,gyro_mag_std_ratio_to_baseline,gyro_mag_std_diff_from_baseline,baseline_gyro_mag_range,gyro_mag_range_ratio_to_baseline,gyro_mag_range_diff_from_baseline,baseline_gyro_mag_rms,gyro_mag_rms_ratio_to_baseline,gyro_mag_rms_diff_from_baseline,baseline_gyro_mag_jerk_std,gyro_mag_jerk_std_ratio_to_baseline,gyro_mag_jerk_std_diff_from_baseline,baseline_gyro_mag_spectral_energy,gyro_mag_spectral_energy_ratio_to_baseline,gyro_mag_spectral_energy_diff_from_baseline,baseline_gyro_mag_high_freq_energy,gyro_mag_high_freq_energy_ratio_to_baseline,gyro_mag_high_freq_energy_diff_from_baseline,baseline_gyro_mag_high_low_energy_ratio,gyro_mag_high_low_energy_ratio_ratio_to_baseline,gyro_mag_high_low_energy_ratio_diff_from_baseline
4.19229800000016,0,0,0,1983.504998,1987.697296,1,0.5865486935866984,0.14584218728108087,0.163,0.911,0.748,0.5865486935866984,0.14584218728108087,0.163,0.911,0.748,-0.5041852731591449,0.24416838135383925,-0.763,0.352,1.115,-0.582,0.22400000000000003,0.5601972760764866,132.11863599999998,0.2320641330166271,0.2888154087042595,-0.189,0.767,0.956,0.197,0.547,0.3704971013891569,57.789871000000005,-0.43697624703087856,24.84106494229604,-60.397,69.542,129.939,4.565,15.206,24.84490804385958,259870.440853,1.6182042755344421,47.690303840907546,-114.473,103.756,218.22899999999998,8.947,34.702,47.71775000474603,958610.123182,-4.341446555819477,7.4286734265932495,-24.061,15.664,39.725,-4.183,10.031,8.604263308151925,31168.039119,0.8964100685093693,0.11334634037101927,0.46523327482027765,1.184099235706197,0.7188659608859194,0.892337380142735,0.068677840143475,0.9035476765508698,343.703728,40.932814888498946,35.95540478986667,2.5302114536141045,125.55448551923583,123.02427406562173,27.72667937204165,44.07574453659785,54.481982969595435,1249648.603154,2.257731603500428,3.1997156976567984,15.34016971910603,319.1359282838777,484.50047337494,1854.882077300269,0.7244335623870483,1138.542380323509,2.9330721942735067,916.5365825899453,150.41782194789423,19.664187968267324,0.021454886080472416,0.2414778541290161,114567796.6554794,2.6448876340666536,89659618.91867773,19674659.53359164,3934414.5264280397,0.04388167799370859,421,101.66217658831577,3.9438903333333797,1.0629854369776484,0.24840766666678027,0.17977917586467487,0.8112295457320661,-0.03393698858359401,0.8643333333333333,0.865406854623137,-0.11633333333333329,0.17977917586467487,0.8112295457320661,-0.03393698858359401,0.8643333333333333,0.865406854623137,-0.11633333333333329,0.1371242380071305,0.8265958940035554,-0.023777897636111225,0.8205560128438618,0.8760717621625544,-0.10169005195794245,0.9122540744628997,0.9904561590237702,-0.008706397912029984,3.8019154286415753,0.8416062243614911,-0.6021997309847769,1462.36282372813,0.7785635423999204,-323.8204434046211,30.11267671789045,0.6530202594063746,-10.448488749623127,0.03134957924116165,0.6843753490812058,-0.009894693160689232,45.8096214762937,0.7848876201831219,-9.85421668642703,166.0951246237511,0.7406856422601026,-43.07085055812938,68.31387041008908,0.797524465157136,-13.831887440493645,490.2798665677833,0.988212052754309,-5.779393192843315,163804604.3710964,0.6994174375949049,-49236807.715617,4205173.645590329,0.9356128564521409,-270759.11916228896,0.03413359079332238,1.28558596145219,0.00974808720038621
3.93956400000002,0,0,1,1987.708687,1991.648251,2,0.5259544303797469,0.18164139925526257,0.007,0.867,0.86,0.5259544303797469,0.18164139925526257,0.007,0.867,0.86,-0.4981468354430379,0.33150723490413153,-0.929,0.671,1.6,-0.655,0.27249999999999996,0.5983705511267213,141.42869000000002,0.26634683544303794,0.3157428912518246,-0.19,0.959,1.149,0.243,0.5920000000000001,0.4130789393403908,67.400513,-1.2720481012658236,35.290862394349716,-101.282,73.71,174.992,8.427,15.281999999999998,35.31378024098894,492589.914589,0.6176632911392413,61.12737033395805,-147.939,114.733,262.672,10.427,43.022499999999994,61.130490852651235,1476090.0801950002,1.1675012658227848,20.497099976582017,-39.466,55.496,94.962,-5.679,15.137500000000001,20.530323101590394,166490.195829,0.9052511130273265,0.1371991607283323,0.4514930785737474,1.282126748804501,0.8306336702307535,0.8926735125453202,0.10506619714785126,0.9155889838468854,331.1297589999999,54.72470767749444,49.09888515092186,2.8178392431080947,177.9523647805783,175.1345255374702,32.036435085695786,72.91586840697906,73.52206575886339,2135170.1906129997,2.905711563480826,4.717503769677081,34.60418405162754,364.42965063708124,530.7130191832698,2393.433645657254,0.7609394558492313,1468.4768520768903,2.917852040920277,921.4765200136557,397.01476749137464,55.529488166427335,0.060261424962843126,0.2536464852830771,188064774.55548462,2.184769091341401,148611547.16078365,32078813.43137973,6217658.750403107,0.04183832864397938,395,100.19036168681545,3.9438903333333797,0.9989030264645484,-0.004326333333359855,0.17977917586467487,1.0103583369878504,0.0018622233905876973,0.8643333333333333,0.9949864906094891,-0.0043333333333333,0.17977917586467487,1.0103583369878504,0.0018622233905876973,0.8643333333333333,0.9949864906094891,-0.0043333333333333,0.1371242380071305,1.0005463127221519,7.492272120179777e-05,0.8205560128438618,1.01228148609764,0.010077657386891703,0.9122540744628997,1.003655669446467,0.003334909383985618,3.8019154286415753,1.2408229077716273,0.9155883410355057,1462.36282372813,1.0041809243503137,6.114028348760257,30.11267671789045,1.844056862437465,25.416811448536883,0.03134957924116165,1.922239698238871,0.028911845721681477,45.8096214762937,1.0718028998692406,3.2892636746281596,166.0951246237511,1.0544230357372106,9.039400913719106,68.31387041008908,1.076239207451533,5.208195348774311,490.2798665677833,1.0824695349774713,40.433152615486506,163804604.3710964,1.1481043239140412,24260170.18438822,4205173.645590329,1.4785736034760695,2012485.1048127785,0.03413359079332238,1.2257226800450625,0.007704737850656999
3.69980899999996,0,0,2,1991.659518,1995.359327,3,0.5381778975741239,0.21185394105768118,-0.05,0.935,0.9850000000000001,0.5381778975741239,0.21185394105768118,-0.05,0.935,0.9850000000000001,-0.5227385444743935,0.30796587499027933,-0.919,0.584,1.5030000000000001,-0.636,0.15500000000000003,0.6067112707357066,136.564568,0.25405929919137465,0.2736319398975993,-0.214,0.827,1.041,0.191,0.5005,0.37339063464117017,51.72503,-2.088490566037737,43.23871243350793,-125.542,70.809,196.351,12.305,17.603,43.289121563644855,695234.724974,-0.6683018867924542,60.41209707717457,-150.336,118.031,268.367,4.809,36.6875,60.415793470530986,1354175.26535,2.6694123989218332,19.70397459240858,-39.42,64.229,103.649,-2.397,16.145,19.88397287500163,146683.151976,0.9034219841459341,0.16082721292203997,0.39831394652961877,1.3104823539445314,0.9121684074149126,0.8928174505463029,0.09891830872000851,0.9176255629909443,312.39560600000004,56.358606005746076,52.374574488092584,1.6644728895359036,201.79104715769728,200.12657426816136,27.55291291315675,77.38170439076767,76.93756250180842,2196093.1423,2.2868884548926762,3.488526818590847,17.340349591424754,306.6565221784852,455.6261071451402,2197.0000822537318,0.7851112548379654,1780.0692387839906,2.3314041003959662,1228.0108701724987,479.1984882581132,15.144354018976694,0.012332426680169406,0.26170375161265513,188781241.9023252,1.9129609620636518,147681928.87548134,37733433.73591551,2463447.6599398386,0.016680765742279172,371,97.09209184829506,3.9438903333333797,0.9381115289511012,-0.24408133333341953,0.17977917586467487,1.1784119504087083,0.03207476519300631,0.8643333333333333,1.1396066200585429,0.12066666666666681,0.17977917586467487,1.1784119504087083,0.03207476519300631,0.8643333333333333,1.1396066200585429,0.12066666666666681,0.1371242380071305,1.1728575744946066,0.02370297491490947,0.8205560128438618,1.1116467151792304,0.09161239457105075,0.9122540744628997,1.0058881386441882,0.005371488528044588,3.8019154286415753,0.9175708599761224,-0.3133886100507284,1462.36282372813,1.217255533229251,317.7064150558606,30.11267671789045,0.5029228771599021,-14.968322698913758,0.03134957924116165,0.3933839957295859,-0.01901715256099224,45.8096214762937,1.1433094792927536,6.564953011798885,166.0951246237511,1.2048913218220672,34.03144964441026,68.31387041008908,1.1262363269521818,8.623692091719334,490.2798665677833,0.9293184122070303,-34.65375942264308,163804604.3710964,1.1524782384910541,24976637.53122881,4205173.645590329,0.5858135400717822,-1741725.98565049,0.03413359079332238,0.4886904796033843,-0.017452825051043206
4.09750999999983,0,0,3,1995.369237,1999.466747,4,0.5465012165450123,0.1977841037638845,-0.057,1.007,1.0639999999999998,0.5465012165450123,0.1977841037638845,-0.057,1.007,1.0639999999999998,-0.5281897810218978,0.26111294270744945,-0.835,0.478,1.313,-0.645,0.1885,0.5892065967258888,142.684574,0.25317518248175186,0.2795809315594205,-0.15,0.933,1.083,0.19,0.49850000000000005,0.3771779027412684,58.47016300000001,-2.261082725060827,45.06980124960934,-145.038,77.481,222.519,10.916,15.183000000000002,45.12648313096043,836960.186185,3.5248296836982966,42.565208835239346,-110.412,90.947,201.359,6.015,36.306,42.71090525248345,749755.006697,1.68952798053528,19.50782632728825,-24.702,75.695,100.39699999999999,-2.702,7.404000000000001,19.580852709028076,157581.424846,0.8983474072826159,0.14206213836581974,0.35382764165621655,1.2823295208330814,0.9285018791768649,0.8886652913217664,0.07208485291067313,0.9095107010522016,339.983193,46.61874419867499,45.50520178404479,3.209683785047991,196.37051874454068,193.1608349594927,26.03591018190069,50.144207531874365,65.14622552433968,1744296.6177280003,2.5046678367095527,3.780823925808869,24.366833527453476,299.62098921783183,446.81899199724205,2320.317927621236,0.7161061584442764,1704.5523475516532,2.7315249292076365,1404.2995196793374,185.57445123749304,19.759740139290045,0.014070887201942037,0.23870205281475879,174894332.83097902,2.392572804731168,135825451.74170324,35989464.606498495,1938767.5305769895,0.014273963426706712,411,98.10654370686586,3.9438903333333797,1.0389513001866606,0.15361966666645044,0.17977917586467487,1.1001501804150036,0.018004927899209627,0.8643333333333333,1.2310065418703444,0.19966666666666655,0.17977917586467487,1.1001501804150036,0.018004927899209627,0.8643333333333333,1.2310065418703444,0.19966666666666655,0.1371242380071305,1.0360103368328588,0.00493790035868924,0.8205560128438618,1.1315520858147956,0.10794586633300307,0.9122540744628997,0.9969927419811845,-0.002743373410698191,3.8019154286415753,0.9944523982258158,-0.021091502832706333,1462.36282372813,1.1656152084025442,242.18952382352313,30.11267671789045,0.6561934137521728,-10.352936578600406,0.03134957924116165,0.4488380084887085,-0.017278692039219612,45.8096214762937,0.9933546776338243,-0.3044196922489064,166.0951246237511,1.162953069124834,27.065710335741585,68.31387041008908,0.9536310140785423,-3.1676448857493966,490.2798665677833,0.9113549677576936,-43.46087457054125,163804604.3710964,1.067700956895931,11089728.459882617,4205173.645590329,0.46104339415568124,-2266406.115013339,0.03413359079332238,0.41817924552217633,-0.019859627366615666
3.82132999999999,0,0,4,1999.480065,2003.301395,5,0.5271958224543081,0.19088424385406647,-0.051,0.926,0.9770000000000001,0.5271958224543081,0.19088424385406647,-0.051,0.926,0.9770000000000001,-0.5074830287206268,0.32537498607877274,-0.971,0.536,1.5070000000000001,-0.652,0.20250000000000012,0.6028332323331403,139.185228,0.2500548302872063,0.31189648082049404,-0.235,0.888,1.123,0.21,0.5635,0.3997584682007028,61.206017,-1.2903133159268918,37.79792042742729,-116.076,61.405,177.481,9.649,14.542,37.81993782505973,547823.1679860001,2.2711096605744125,66.42229127717718,-156.427,123.237,279.664,11.863,32.901,66.46110680390842,1691741.148841,0.5028720626631861,15.787733112686507,-29.008,45.221,74.229,-2.656,10.8695,15.795739841768256,95560.567108,0.903566101153732,0.14544851155735875,0.4210130639303251,1.2867886384329013,0.8657755745025761,0.8910948322148434,0.0913706349743203,0.9151977757121175,320.79580899999996,56.47407156143873,53.92226861987752,3.722367660508564,193.61664033341762,189.89427267290907,28.623824587221044,71.0298561780085,78.08285222659795,2335124.8839350003,2.3624307108808935,3.6883427341664916,27.79017854631516,308.643944596379,467.862614356389,1928.4687418964352,0.7840346501533109,1551.6226648879906,2.4746052336503945,1021.0963972992087,456.09947488274366,17.832862430703777,0.017464425961835634,0.26134488338443695,213257278.8851365,2.1142980972745535,166125619.82158685,43547244.554542445,2560930.354058003,0.015415625577850986,383,100.09509033623935,3.9438903333333797,0.9689239982190272,-0.12256033333338978,0.17977917586467487,1.0617705433250249,0.011105067989391593,0.8643333333333333,1.1303509317738034,0.1126666666666668,0.17977917586467487,1.0617705433250249,0.011105067989391593,0.8643333333333333,1.1303509317738034,0.1126666666666668,0.1371242380071305,1.0607059923478697,0.008324273550228245,0.8205560128438618,1.0551084269688176,0.045219561658714325,0.9122540744628997,1.0032268326328742,0.002943701249217723,3.8019154286415753,0.970127503804855,-0.11357269447508367,1462.36282372813,1.0610380951299707,89.25984115986057,30.11267671789045,0.5922044922093201,-12.279814287186674,0.03134957924116165,0.5570862771913146,-0.013885153279326014,45.8096214762937,1.1770948300895945,8.112647143583821,166.0951246237511,1.1432862529326877,23.799148049157964,68.31387041008908,1.1430014394797943,9.76898181650887,490.2798665677833,0.9542766208658136,-22.417252211394327,163804604.3710964,1.3019003934834819,49452674.51404008,4205173.645590329,0.6089951497587894,-1644243.2915323256,0.03413359079332238,0.45162611677543185,-0.018717965215471394
3.6726730000000303,0,0,5,2003.307245,2006.979918,6,0.5195000000000001,0.18609778577287053,-0.024,0.891,0.915,0.5195000000000001,0.18609778577287053,-0.024,0.891,0.915,-0.5127527173913043,0.3271937520053087,-1.063,0.794,1.857,-0.6555,0.24424999999999997,0.6082524973590148,136.149365,0.23450000000000001,0.3282302263986958,-0.226,0.849,1.075,0.1515,0.6402500000000001,0.40339227994811594,59.882922,-1.3324076086956522,38.85954113118484,-111.313,56.076,167.389,9.160499999999999,26.33975,38.88237707447882,556356.8428819999,0.10954347826087052,65.0304727874143,-174.794,106.458,281.252,9.847,40.67925,65.03056505004596,1556262.5757879997,-0.8906005434782608,14.746934099039459,-23.74,44.687,68.42699999999999,-4.702500000000001,8.8125,14.773802308459949,80321.606351,0.9043087495861085,0.13940858422920638,0.3838345997952764,1.2995403033380688,0.9157057035427925,0.8984550626029015,0.09292747711791549,0.9149912939120146,308.092937,55.94824459275356,53.187148817445504,1.9358941086743355,211.75015025732569,209.81425614865134,35.448841485662506,70.92624407986294,77.19507025930913,2192941.025021,2.608571974579239,4.190613131932167,30.232611934023055,333.9643572386308,550.5956400184106,4451.231753139184,0.8033281349020149,1315.9685821294443,2.7005436685771276,936.39229472734,254.85696857321753,27.841051380684995,0.02973225168250073,0.2677760449673383,191548635.5817061,2.323887401322881,146214996.77904555,39987037.02279194,3995082.074266098,0.02732334002854243,368,98.5415845479805,3.9438903333333797,0.9312310131056747,-0.2712173333333494,0.17977917586467487,1.0351464485602457,0.00631860990819566,0.8643333333333333,1.0586193475670727,0.05066666666666675,0.17977917586467487,1.0351464485602457,0.00631860990819566,0.8643333333333333,1.0586193475670727,0.05066666666666675,0.1371242380071305,1.016658878756127,0.002284346222075878,0.8205560128438618,1.1159575678564435,0.09514969069893064,0.9122540744628997,1.003000490209618,0.0027372194491148694,3.8019154286415753,1.102237332619232,0.38869770329059206,1462.36282372813,0.8998919835540753,-146.39424159868577,30.11267671789045,0.9245624901521468,-2.2716253372054567,0.03134957924116165,0.9484096092545489,-0.0016173275586609179,45.8096214762937,1.161047550531697,7.377527341151804,166.0951246237511,1.2632174280329018,43.719131524900234,68.31387041008908,1.1300058067945213,8.881199849220053,490.2798665677833,1.1230231497402476,60.31577345062726,163804604.3710964,1.1693727188996232,27744031.210609704,4205173.645590329,0.9500397393709178,-210091.57132423064,0.03413359079332238,0.8004822050267766,-0.006810250764779948
3.6522419999998896,0,0,6,2006.989575,2010.641817,7,0.5449262295081968,0.2059535400961419,-0.125,0.924,1.049,0.5449262295081968,0.2059535400961419,-0.125,0.924,1.049,-0.5191830601092896,0.3138465599784517,-0.902,0.532,1.4340000000000002,-0.6505000000000001,0.16600000000000004,0.6066718331311864,134.70656100000002,0.2220710382513661,0.29102880518149765,-0.207,0.823,1.03,0.1345,0.51025,0.3660782859927776,49.04887200000001,-3.101576502732241,43.77562490706112,-127.405,76.183,203.58800000000002,7.282500000000001,22.75975,43.88536330949091,704888.591287,0.6979508196721319,62.22713896736017,-138.534,135.878,274.412,7.58,38.64125,62.23105301543464,1417409.6491440001,-0.8524535519125672,14.257790736471097,-24.015,36.55,60.565,-6.5344999999999995,16.049500000000002,14.283251511584098,74668.12619,0.9047857445410382,0.1509577336529525,0.42355991311737706,1.294151459451327,0.87059154633395,0.8929764816622112,0.0889795978246316,0.9172924729192521,307.961726,56.642993223122545,52.8603032973167,3.7239595862468753,186.0615867286958,182.33762714244892,31.580538674874415,86.4383393900947,77.47670840942467,2196966.3666209998,2.2344604390628264,3.1505498919210146,16.204168118167708,304.1887044619853,498.99070935890853,2410.1056779407877,0.8139743109673875,1526.3389671473192,2.310941130492775,1081.709660581468,382.85203985626333,14.745238378017495,0.013631419700878838,0.2713247703224625,187150839.75151473,1.8191759162876127,154682151.10971805,27181452.68815747,4519617.747717835,0.029218741239976753,366,99.30486593802128,3.9438903333333797,0.9260505952386626,-0.29164833333349005,0.17977917586467487,1.1455916829613926,0.026174364231467018,0.8643333333333333,1.2136521263364581,0.18466666666666665,0.17977917586467487,1.1455916829613926,0.026174364231467018,0.8643333333333333,1.2136521263364581,0.18466666666666665,0.1371242380071305,1.100882855124957,0.013833495645822008,0.8205560128438618,1.060977583610533,0.05003553349008816,0.9122540744628997,1.0055230100277586,0.005038398456352344,3.8019154286415753,0.8286743728962858,-0.6513655367205606,1462.36282372813,1.043748474982188,63.97614341918916,30.11267671789045,0.4896688033169901,-15.367438339872956,0.03134957924116165,0.43481972270886854,-0.01771815954028281,45.8096214762937,1.153912684328391,7.050681821022998,166.0951246237511,1.097790362868949,16.24250251869782,68.31387041008908,1.134128514941251,9.162837999335594,490.2798665677833,1.0177670823848592,8.71084279112523,163804604.3710964,1.1425249031921463,23346235.38041833,4205173.645590329,1.0747755333378994,314444.1021275064,0.03413359079332238,0.8560111022829116,-0.004914849553345625
3.58841900000016,0,0,7,2010.650438,2014.238857,8,0.5212416666666666,0.1817547032480254,-0.003,0.854,0.857,0.5212416666666666,0.1817547032480254,-0.003,0.854,0.857,-0.5370944444444444,0.30060913524269023,-0.856,0.328,1.184,-0.679,0.1775,0.6154967867052146,136.38106599999998,0.21206388888888889,0.31243918310678015,-0.204,0.785,0.989,0.127,0.61525,0.3776100317935305,51.332161,-2.201125000000002,39.57450647945857,-98.29,68.809,167.099,6.023,26.954,39.63567224557108,565555.145169,2.6766027777777786,55.17269857794496,-120.412,124.947,245.359,7.7940000000000005,46.3555,55.23758567137758,1098428.713489,0.5060222222222219,16.41085481724945,-22.473,49.206,71.679,-3.9085,20.006999999999998,16.41865446138088,97045.997156,0.8988861188980505,0.1347479982418205,0.5100254895591003,1.2001870687522007,0.6901615791931004,0.8932289448066151,0.10289033784288226,0.908929743037259,297.41518,52.70849280823485,45.97351830529819,4.267726092429082,155.71746276509901,151.44973667266993,30.281092178792306,75.63704193628863,69.94104374030555,1761029.855814,2.163799561972488,3.0288798694003405,12.525407531331288,252.30396688808648,367.1536196030616,1691.7308846759117,0.8287750704299646,1176.5763247276325,2.1791673873248274,981.7436730365062,142.91019235096536,14.06312593802118,0.014324641272585004,0.27625835680998817,136958976.31161305,1.9426821645404981,108334618.54957132,27349805.39955119,826686.8137316168,0.0076308646746500956,360,99.45300845159575,3.9438903333333797,0.9098678430717283,-0.3554713333332198,0.17977917586467487,1.010988576757921,0.0019755273833505227,0.8643333333333333,0.9915156075027118,-0.007333333333333303,0.17977917586467487,1.010988576757921,0.0019755273833505227,0.8643333333333333,0.9915156075027118,-0.007333333333333303,0.1371242380071305,0.9826708273711996,-0.002376239765310012,0.8205560128438618,0.8410901388562797,-0.13039443365076142,0.9122540744628997,0.9963559040378559,-0.003324331425640703,3.8019154286415753,0.7966720770840079,-0.7730355592412348,1462.36282372813,0.8045720977233526,-285.78649900049754,30.11267671789045,0.4670168004359397,-16.04955077986927,0.03134957924116165,0.45693234327220195,-0.017024937968576646,45.8096214762937,1.0035777815595688,0.16389682900449287,166.0951246237511,0.9118252989461607,-14.645387951081176,68.31387041008908,1.0238190767147335,1.6271733302164648,490.2798665677833,0.748865382064006,-123.1262469647217,163804604.3710964,0.8361118836521526,-26845628.05948335,4205173.645590329,0.19658803260086619,-3378486.831858712,0.03413359079332238,0.2235587367665862,-0.026502726118672285
3.6270869999998494,0,0,8,2014.245329,2017.872416,9,0.5519449035812672,0.19215629326545522,0.009,0.858,0.849,0.5519449035812672,0.19215629326545522,0.009,0.858,0.849,-0.5143526170798899,0.28594312012653206,-0.791,0.431,1.222,-0.644,0.1845000000000001,0.5884913615717975,125.71491599999999,0.1961900826446281,0.3246641658974694,-0.284,0.789,1.073,0.086,0.603,0.37933806709320056,52.234745000000004,-0.04797520661157015,43.60835246311874,-109.328,69.618,178.946,16.458,34.977000000000004,43.60837885278521,690313.726339,1.2778760330578542,50.64853646153436,-101.878,109.008,210.886,4.351,48.916,50.664654472829874,931787.318265,0.9893002754820936,17.940488374447654,-22.366,53.298,75.664,-1.344,18.481,17.96774438121715,117190.861248,0.9019556466267874,0.13513948697379885,0.513479308249125,1.1731227557250776,0.6596434474759526,0.9036426284765455,0.09407063207494071,0.9120233930231657,301.93856100000005,54.544717431613755,42.61820687773541,1.4698384264945585,145.73454270007505,144.2647042735805,39.88487383708265,70.35573827967086,69.22021205665325,1739291.9058520002,1.9355694076691459,2.66523127060653,10.709915638108546,227.05157248501231,343.97216838531006,1755.3299590799672,0.5478687290078998,1203.2276023612253,2.3357039652973506,936.2529774637371,222.73401863610147,15.62754221542658,0.01669158079218493,0.2739343645039499,119666778.80835977,1.869961420510806,101114411.98624408,17462433.506211326,484363.5581104668,0.004790252433810929,363,99.43817431493382,3.9438903333333797,0.9196723753060112,-0.3168033333335303,0.17977917586467487,1.0688461644836738,0.012377117400780346,0.8643333333333333,0.9822599192179724,-0.01533333333333331,0.17977917586467487,1.0688461644836738,0.012377117400780346,0.8643333333333333,0.9822599192179724,-0.01533333333333331,0.1371242380071305,0.985525820107116,-0.00198475103333165,0.8205560128438618,0.8038981240912441,-0.1609125653679092,0.9122540744628997,0.9997471193128503,-0.00023068143973403732,3.8019154286415753,0.7010232903967,-1.1366841580350453,1462.36282372813,0.8227969029501883,-259.1352213669047,30.11267671789045,0.5189688833258819,-14.485134502463872,0.03134957924116165,0.5324337956641894,-0.014657998448976719,45.8096214762937,0.9303330936817898,-3.191414598558289,166.0951246237511,0.8685667601122676,-21.830420350170613,68.31387041008908,1.0132673149828977,0.9063416465641723,490.2798665677833,0.7015833034023611,-146.30769818247325,163804604.3710964,0.7305458797559611,-44137825.56273663,4205173.645590329,0.11518277220689419,-3720810.087479862,0.03413359079332238,0.14033832711689928,-0.02934333835951145
3.20367299999998,0,0,9,2017.88581,2021.089483,10,0.5972360248447205,0.21275650256911158,0.0,0.974,0.974,0.5972360248447205,0.21275650256911158,0.0,0.974,0.974,-0.5014037267080745,0.27298421857059085,-0.905,0.496,1.401,-0.609,0.14375000000000004,0.5708993613110297,104.948198,0.20727950310559007,0.28750525161134177,-0.293,0.755,1.048,0.1535,0.52525,0.3544348488958179,40.450948000000004,-5.918611801242235,47.90693636062635,-123.023,74.427,197.45,11.084,32.0385,48.27115616095089,750293.654511,1.241310559006209,56.314021860697856,-118.565,117.588,236.153,10.0915,45.732749999999996,56.3277010895266,1021644.79103,-0.8000869565217397,16.356289103610443,-23.466,55.237,78.703,-4.2059999999999995,11.42775,16.37584600498191,86350.203026,0.9077006009691146,0.17200569936840682,0.3985887605038556,1.2885631532835324,0.8899743927796768,0.9060730140610977,0.12213881745620603,0.9238540694367844,274.829042,57.23697843902452,49.950085672554025,3.639697102782043,170.28668441484203,166.64698731206,33.78679274713086,82.06936860776008,75.967642845654,1858288.648567,2.4741349113390383,3.7307371969909413,24.047962067351456,322.5366508541415,476.97006490802147,2457.2934613350194,0.6292351458047811,1533.8060380187758,2.2926777502213236,1277.8823468549838,183.62673467316662,22.409961137005162,0.01753679530199576,0.31461757290239056,129346589.29387763,1.938781186511838,106491812.90381436,20826167.95407181,1131076.917482219,0.010621257039767283,322,101.30685847456976,3.9438903333333797,0.8123128994738308,-0.7402173333333999,0.17977917586467487,1.1834323397662938,0.032977326704436705,0.8643333333333333,1.126880048667026,0.10966666666666669,0.17977917586467487,1.1834323397662938,0.032977326704436705,0.8643333333333333,1.126880048667026,0.10966666666666669,0.1371242380071305,1.2543784331963117,0.03488146136127632,0.8205560128438618,1.0845991839718958,0.06941837993581501,0.9122540744628997,1.0127157391470758,0.011599994973884642,3.8019154286415753,0.9812783206782564,-0.07117823165063397,1462.36282372813,1.0488546434037627,71.44321429064576,30.11267671789045,0.7442035571766022,-7.70271558088529,0.03134957924116165,0.5593947393406402,-0.01381278393916589,45.8096214762937,1.0903841606178553,4.140464196260325,166.0951246237511,1.0033225700003283,0.5518626883088871,68.31387041008908,1.112038336848708,7.6537724355649175,490.2798665677833,0.9728526448318876,-13.309801659761831,163804604.3710964,0.7896395207600224,-34458015.07721877,4205173.645590329,0.26897270191643513,-3074096.72810811,0.03413359079332238,0.311167201611063,-0.023512333753555097
