t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1983504998,-0.585000,0.684000,-0.051000,-0.840000,4.733000,-2.519000,28.29
1983510172,-0.606000,0.682000,-0.071000,-1.527000,2.412000,-1.450000,28.29
1983518258,-0.613000,0.686000,-0.057000,-2.672000,0.702000,-1.084000,28.15
1983529489,-0.558000,0.686000,-0.062000,-3.802000,0.824000,-1.038000,28.29
1983541094,-0.570000,0.693000,-0.057000,-4.489000,2.168000,-1.099000,28.25
1983549442,-0.587000,0.686000,-0.054000,-5.298000,1.786000,-1.405000,28.44
1983558559,-0.565000,0.663000,-0.065000,-4.931000,2.702000,-0.931000,28.29
1983571207,-0.589000,0.665000,-0.049000,-5.099000,2.580000,-0.183000,28.25
1983577409,-0.554000,0.666000,-0.052000,-4.504000,4.046000,-0.198000,28.25
1983587115,-0.565000,0.667000,-0.045000,-4.168000,5.115000,-0.260000,28.29
1983599229,-0.562000,0.672000,-0.049000,-3.771000,6.321000,-0.779000,28.25
1983613125,-0.564000,0.679000,-0.044000,-3.786000,6.611000,-1.221000,28.39
1983622651,-0.565000,0.677000,-0.045000,-3.344000,7.206000,-0.931000,28.29
1983628714,-0.595000,0.682000,-0.052000,-3.710000,6.092000,-0.504000,28.34
1983643085,-0.599000,0.679000,-0.050000,-3.542000,3.771000,-0.015000,28.29
1983650478,-0.576000,0.689000,-0.042000,-4.000000,2.916000,-0.015000,28.34
1983658781,-0.562000,0.691000,-0.047000,-4.214000,3.435000,-0.305000,28.34
1983669804,-0.602000,0.687000,-0.053000,-4.672000,2.550000,0.565000,28.29
1983678376,-0.585000,0.674000,-0.051000,-4.840000,1.756000,0.611000,28.25
1983689662,-0.571000,0.674000,-0.043000,-4.366000,2.305000,1.099000,28.34
1983696422,-0.575000,0.676000,-0.051000,-3.817000,3.359000,0.901000,28.29
1983707986,-0.589000,0.670000,-0.055000,-3.664000,2.626000,0.885000,28.34
1983718532,-0.563000,0.676000,-0.040000,-3.191000,3.481000,0.412000,28.29
1983728369,-0.567000,0.684000,-0.049000,-3.389000,5.359000,0.427000,28.39
1983735547,-0.595000,0.677000,-0.060000,-3.267000,5.069000,0.824000,28.34
1983747915,-0.587000,0.678000,-0.050000,-2.947000,4.305000,0.351000,28.29
1983760478,-0.570000,0.678000,-0.063000,-2.962000,4.153000,0.687000,28.34
1983769660,-0.574000,0.668000,-0.050000,-2.855000,3.802000,0.550000,28.25
1983783391,-0.583000,0.656000,-0.051000,-2.489000,3.267000,1.084000,28.29
1983789215,-0.575000,0.669000,-0.055000,-2.244000,2.626000,1.023000,28.44
1983797725,-0.562000,0.683000,-0.059000,-2.321000,3.649000,1.130000,28.25
1983804740,-0.577000,0.685000,-0.070000,-3.618000,3.099000,1.267000,28.29
1983816827,-0.579000,0.665000,-0.062000,-4.534000,2.855000,0.901000,28.25
1983829392,-0.578000,0.660000,-0.065000,-4.382000,2.489000,1.878000,28.29
1983840490,-0.573000,0.666000,-0.056000,-3.344000,2.244000,1.145000,28.34
1983849578,-0.560000,0.675000,-0.056000,-3.160000,3.481000,1.145000,28.25
1983857438,-0.588000,0.683000,-0.065000,-3.649000,3.496000,1.298000,28.29
1983869303,-0.585000,0.674000,-0.057000,-3.649000,2.458000,0.992000,28.25
1983878696,-0.577000,0.664000,-0.054000,-3.496000,2.275000,1.420000,28.34
1983890020,-0.581000,0.673000,-0.049000,-3.450000,1.939000,1.588000,28.29
1983902130,-0.564000,0.678000,-0.047000,-3.313000,2.534000,1.191000,28.25
1983907302,-0.568000,0.677000,-0.047000,-3.221000,3.344000,1.389000,28.34
1983919171,-0.580000,0.677000,-0.052000,-2.550000,2.504000,1.023000,28.29
1983927785,-0.570000,0.673000,-0.047000,-1.649000,2.290000,0.885000,28.34
1983943245,-0.579000,0.682000,-0.058000,-2.076000,1.756000,2.092000,28.29
1983950089,-0.583000,0.678000,-0.057000,-1.618000,0.214000,2.489000,28.25
1983959107,-0.572000,0.680000,-0.044000,-1.725000,-0.641000,3.084000,28.34
1983972055,-0.561000,0.686000,-0.041000,-0.702000,-0.595000,3.008000,28.20
1983978397,-0.555000,0.694000,-0.042000,-1.237000,-0.015000,3.542000,28.34
1983989278,-0.574000,0.696000,-0.026000,-0.687000,-0.031000,2.641000,28.20
1983999979,-0.587000,0.688000,-0.048000,-0.168000,-0.351000,2.916000,28.29
1984010008,-0.584000,0.699000,-0.020000,0.901000,-1.298000,2.901000,28.34
1984016292,-0.565000,0.710000,-0.022000,0.321000,-1.740000,2.489000,28.25
1984029466,-0.560000,0.714000,-0.013000,-0.473000,-1.496000,1.985000,28.29
1984034549,-0.601000,0.717000,0.000000,-1.130000,-5.603000,3.191000,28.25
1984053217,-0.586000,0.718000,-0.005000,-0.641000,-6.595000,2.412000,28.29
1984059131,-0.582000,0.715000,0.026000,0.840000,-8.046000,2.779000,28.34
1984069126,-0.577000,0.730000,0.038000,1.435000,-9.557000,2.794000,28.25
1984081655,-0.549000,0.735000,0.045000,0.672000,-11.038000,2.107000,28.39
1984086817,-0.567000,0.746000,0.036000,2.611000,-10.412000,1.237000,28.34
1984100099,-0.584000,0.758000,0.065000,3.496000,-10.137000,1.206000,28.29
1984109228,-0.603000,0.768000,0.069000,2.702000,-14.107000,1.313000,28.20
1984117901,-0.589000,0.776000,0.071000,1.847000,-17.252000,1.450000,28.25
1984129348,-0.575000,0.793000,0.056000,-0.595000,-16.687000,0.550000,28.29
1984136599,-0.587000,0.806000,0.068000,-3.252000,-17.450000,-0.168000,28.34
1984150208,-0.592000,0.810000,0.088000,-6.168000,-19.313000,-0.260000,28.25
1984156703,-0.599000,0.829000,0.127000,-8.000000,-22.092000,-0.183000,28.20
1984170303,-0.612000,0.824000,0.137000,-9.695000,-27.344000,0.840000,28.25
1984180208,-0.683000,0.802000,0.156000,-9.786000,-36.458000,2.382000,28.20
1984188179,-0.641000,0.825000,0.196000,-10.702000,-46.458000,2.061000,28.29
1984199383,-0.603000,0.849000,0.187000,-12.443000,-50.992000,3.420000,28.34
1984210893,-0.664000,0.850000,0.216000,-14.244000,-56.107000,5.145000,28.29
1984219142,-0.648000,0.854000,0.249000,-15.145000,-61.359000,4.015000,28.25
1984224663,-0.648000,0.860000,0.233000,-15.664000,-64.824000,5.405000,28.25
1984238171,-0.716000,0.866000,0.230000,-17.695000,-70.779000,7.313000,28.29
1984250630,-0.677000,0.891000,0.253000,-19.939000,-77.511000,5.359000,28.34
1984257309,-0.634000,0.888000,0.276000,-21.511000,-80.580000,5.176000,28.39
1984267957,-0.625000,0.905000,0.239000,-24.046000,-80.504000,4.000000,28.39
1984283047,-0.735000,0.894000,0.247000,-29.053000,-85.863000,7.252000,28.25
1984287811,-0.721000,0.895000,0.285000,-31.817000,-94.290000,5.832000,28.29
1984299303,-0.682000,0.889000,0.249000,-34.534000,-97.939000,6.397000,28.25
1984308774,-0.653000,0.911000,0.275000,-40.000000,-99.298000,5.863000,28.34
1984319350,-0.662000,0.893000,0.263000,-44.229000,-102.672000,7.527000,28.20
1984324940,-0.672000,0.872000,0.278000,-46.550000,-105.282000,7.160000,28.34
1984337558,-0.653000,0.874000,0.301000,-50.443000,-108.275000,7.802000,28.34
1984351519,-0.627000,0.870000,0.302000,-54.931000,-106.137000,7.313000,28.29
1984360630,-0.575000,0.849000,0.362000,-57.878000,-102.840000,6.443000,28.25
1984368436,-0.568000,0.829000,0.292000,-58.015000,-97.038000,4.855000,28.29
1984384217,-0.702000,0.809000,0.340000,-60.397000,-100.397000,8.626000,28.34
1984390053,-0.556000,0.812000,0.402000,-58.855000,-98.763000,3.939000,28.34
1984399703,-0.497000,0.823000,0.387000,-59.679000,-89.634000,6.733000,28.39
1984410436,-0.599000,0.800000,0.387000,-59.084000,-85.344000,7.008000,28.34
1984418209,-0.626000,0.776000,0.409000,-59.221000,-86.656000,5.282000,28.29
1984425304,-0.569000,0.769000,0.399000,-57.588000,-85.023000,5.450000,28.39
1984436917,-0.619000,0.778000,0.404000,-58.901000,-86.656000,7.038000,28.25
1984450537,-0.576000,0.773000,0.425000,-58.840000,-88.061000,5.099000,28.25
1984460449,-0.565000,0.767000,0.447000,-58.321000,-87.969000,5.802000,28.29
1984468630,-0.583000,0.759000,0.446000,-56.916000,-86.779000,3.160000,28.34
1984478709,-0.578000,0.750000,0.451000,-55.939000,-87.328000,1.786000,28.20
1984492238,-0.619000,0.728000,0.446000,-54.244000,-89.740000,1.893000,28.34
1984499080,-0.552000,0.720000,0.500000,-54.412000,-95.221000,-0.641000,28.25
1984510274,-0.552000,0.753000,0.485000,-54.290000,-95.206000,0.947000,28.29
1984519415,-0.624000,0.755000,0.430000,-56.794000,-98.351000,4.962000,28.25
1984531084,-0.548000,0.710000,0.496000,-57.740000,-105.069000,2.534000,28.20
1984537089,-0.529000,0.687000,0.474000,-56.748000,-105.069000,4.794000,28.39
1984550221,-0.561000,0.659000,0.471000,-54.260000,-107.206000,5.115000,28.34
1984557897,-0.532000,0.637000,0.494000,-50.046000,-110.718000,5.191000,28.34
1984568912,-0.452000,0.646000,0.526000,-47.450000,-106.977000,4.931000,28.39
1984578319,-0.503000,0.645000,0.461000,-45.786000,-103.267000,5.298000,28.34
1984593684,-0.550000,0.640000,0.473000,-44.443000,-107.832000,5.908000,28.29
1984602113,-0.456000,0.650000,0.473000,-44.962000,-108.809000,6.137000,28.25
1984607468,-0.473000,0.652000,0.493000,-46.977000,-107.847000,5.771000,28.25
1984618437,-0.448000,0.617000,0.489000,-47.756000,-107.618000,4.565000,28.29
1984630442,-0.514000,0.566000,0.469000,-46.595000,-111.893000,8.214000,28.34
1984637221,-0.426000,0.594000,0.502000,-46.595000,-114.473000,6.595000,28.39
1984648665,-0.371000,0.621000,0.437000,-48.031000,-110.397000,7.023000,28.39
1984659864,-0.417000,0.549000,0.511000,-45.908000,-110.977000,4.840000,28.34
1984669886,-0.362000,0.572000,0.484000,-50.000000,-106.519000,6.244000,28.34
1984677024,-0.291000,0.570000,0.518000,-51.374000,-99.435000,4.519000,28.29
1984689207,-0.237000,0.541000,0.575000,-50.962000,-89.435000,1.405000,28.25
1984699981,-0.170000,0.541000,0.574000,-50.397000,-76.015000,-3.084000,28.29
1984711690,-0.249000,0.505000,0.580000,-51.542000,-67.847000,-3.802000,28.25
1984725562,-0.318000,0.442000,0.577000,-50.214000,-69.908000,-3.435000,28.25
1984733753,-0.298000,0.408000,0.593000,-46.321000,-73.206000,-2.382000,28.39
1984737749,-0.245000,0.385000,0.613000,-40.809000,-76.275000,1.344000,28.25
1984748395,-0.135000,0.463000,0.660000,-38.489000,-72.977000,-1.252000,28.29
1984755568,-0.114000,0.499000,0.623000,-41.023000,-64.580000,-4.015000,28.20
1984770766,-0.254000,0.425000,0.597000,-40.809000,-67.527000,-3.221000,28.25
1984779616,-0.182000,0.416000,0.624000,-40.046000,-70.870000,-5.908000,28.25
1984790186,-0.055000,0.417000,0.661000,-40.779000,-66.489000,-7.832000,28.29
1984802294,-0.082000,0.394000,0.646000,-39.939000,-61.588000,-8.260000,28.34
1984807086,-0.140000,0.337000,0.630000,-36.977000,-62.290000,-6.656000,28.20
1984818462,-0.151000,0.323000,0.604000,-32.519000,-67.817000,-3.160000,28.34
1984830275,-0.091000,0.354000,0.647000,-30.244000,-71.298000,-1.481000,28.25
1984838664,0.014000,0.378000,0.661000,-29.802000,-66.031000,-2.290000,28.39
1984848143,0.047000,0.375000,0.673000,-30.305000,-55.740000,-4.962000,28.25
1984854933,0.019000,0.352000,0.698000,-29.985000,-47.969000,-5.313000,28.34
1984877159,-0.037000,0.345000,0.628000,-29.603000,-46.611000,-2.840000,28.29
1984882797,-0.140000,0.326000,0.599000,-27.756000,-54.412000,3.389000,28.15
1984888018,-0.061000,0.323000,0.625000,-26.870000,-62.412000,3.649000,28.34
1984901024,0.087000,0.349000,0.660000,-25.695000,-59.084000,0.626000,28.29
1984910670,0.127000,0.327000,0.715000,-23.344000,-47.954000,-0.733000,28.15
1984918335,0.169000,0.322000,0.691000,-23.420000,-34.519000,-5.802000,28.29
1984929422,0.044000,0.319000,0.616000,-24.198000,-30.733000,-2.733000,28.29
1984939374,-0.046000,0.300000,0.583000,-23.817000,-39.130000,2.076000,28.25
1984948416,-0.004000,0.302000,0.593000,-23.435000,-47.634000,5.069000,28.29
1984955445,0.074000,0.284000,0.620000,-22.412000,-51.496000,5.710000,28.15
1984968737,0.231000,0.310000,0.678000,-21.832000,-42.168000,2.321000,28.25
1984980412,0.204000,0.270000,0.628000,-19.389000,-29.664000,1.099000,28.29
1984988424,0.021000,0.208000,0.561000,-15.740000,-32.519000,4.504000,28.34
1984999676,-0.012000,0.225000,0.492000,-14.427000,-42.702000,10.901000,28.34
1985011471,0.036000,0.275000,0.532000,-16.305000,-50.305000,15.664000,28.29
1985018398,0.244000,0.302000,0.537000,-18.901000,-44.794000,11.954000,28.25
1985032430,0.211000,0.261000,0.513000,-18.855000,-33.527000,10.794000,28.29
1985040497,0.147000,0.261000,0.503000,-20.000000,-29.573000,9.573000,28.29
1985049720,0.111000,0.256000,0.423000,-21.893000,-27.435000,11.176000,28.34
1985055934,0.102000,0.203000,0.498000,-20.076000,-27.145000,12.687000,28.39
1985068036,0.352000,0.246000,0.529000,-19.267000,-8.366000,9.176000,28.29
1985081769,0.319000,0.253000,0.487000,-21.344000,12.534000,7.099000,28.34
1985090806,0.104000,0.187000,0.434000,-19.053000,16.870000,5.649000,28.39
1985096905,0.057000,0.163000,0.432000,-15.908000,11.679000,5.573000,28.25
1985108335,0.166000,0.175000,0.505000,-11.435000,15.481000,4.947000,28.25
1985119299,0.317000,0.184000,0.548000,-5.695000,31.450000,1.878000,28.29
1985129219,0.200000,0.167000,0.537000,1.573000,46.412000,1.771000,28.15
1985140734,0.067000,0.168000,0.500000,8.321000,49.405000,1.634000,28.29
1985149464,0.074000,0.205000,0.527000,14.122000,49.618000,-0.702000,28.29
1985158411,0.131000,0.226000,0.585000,20.947000,55.374000,-4.748000,28.34
1985165196,0.147000,0.211000,0.624000,30.031000,64.824000,-10.000000,28.29
1985182564,0.092000,0.198000,0.688000,39.344000,68.611000,-13.221000,28.34
1985191883,0.021000,0.255000,0.644000,43.389000,66.855000,-9.359000,28.34
1985198164,-0.001000,0.307000,0.546000,45.740000,66.290000,-7.206000,28.20
1985209727,-0.052000,0.358000,0.541000,46.611000,68.427000,-7.160000,28.25
1985219536,0.003000,0.374000,0.650000,47.679000,70.122000,-12.366000,28.25
1985231592,0.121000,0.350000,0.706000,51.756000,79.176000,-15.435000,28.29
1985239270,0.040000,0.373000,0.630000,55.008000,91.496000,-13.939000,28.25
1985251323,-0.138000,0.408000,0.556000,55.634000,90.382000,-10.824000,28.20
1985259289,-0.223000,0.451000,0.624000,54.626000,79.237000,-10.641000,28.29
