t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
265247994,0.253000,0.976000,0.107000,4.443000,7.939000,-16.183000,29.71
265260719,0.275000,0.971000,0.109000,4.305000,7.298000,-16.687000,29.66
265269064,0.277000,0.964000,0.118000,3.969000,7.496000,-16.290000,29.66
265276392,0.278000,0.961000,0.113000,3.679000,8.580000,-15.802000,29.61
265287983,0.283000,0.966000,0.114000,3.634000,10.260000,-15.191000,29.66
265297577,0.258000,0.968000,0.121000,3.344000,11.511000,-15.099000,29.66
265305801,0.252000,0.968000,0.123000,2.885000,9.817000,-15.206000,29.66
265315568,0.285000,0.962000,0.118000,1.969000,8.840000,-15.038000,29.66
265328541,0.299000,0.973000,0.118000,0.962000,10.015000,-15.420000,29.71
265335195,0.247000,0.986000,0.124000,-0.031000,9.359000,-14.214000,29.75
265346621,0.242000,0.993000,0.129000,-1.511000,6.427000,-13.511000,29.71
265358464,0.289000,0.984000,0.151000,-1.969000,5.878000,-11.740000,29.61
265368327,0.290000,0.977000,0.158000,-2.458000,8.748000,-9.298000,29.66
265377465,0.264000,0.991000,0.130000,-2.427000,11.466000,-7.176000,29.61
265389427,0.270000,1.024000,0.113000,-2.947000,13.389000,-6.183000,29.57
265400842,0.254000,1.014000,0.083000,-2.611000,13.313000,-5.115000,29.66
265406236,0.203000,1.007000,0.076000,-2.351000,10.305000,-4.824000,29.71
265416862,0.218000,1.021000,0.113000,-3.160000,6.351000,-5.817000,29.66
265426660,0.253000,1.010000,0.094000,-4.076000,3.176000,-5.420000,29.61
265437227,0.267000,0.975000,0.104000,-4.443000,2.794000,-5.420000,29.66
265444665,0.273000,0.995000,0.116000,-4.611000,2.870000,-4.992000,29.61
265457915,0.272000,1.006000,0.110000,-5.664000,2.366000,-5.023000,29.61
265470964,0.269000,0.999000,0.102000,-6.687000,3.802000,-5.298000,29.66
265479154,0.230000,1.018000,0.081000,-6.580000,3.435000,-5.908000,29.71
265484457,0.188000,1.037000,0.079000,-7.405000,-0.229000,-6.290000,29.75
265497605,0.209000,0.994000,0.117000,-6.977000,-2.718000,-5.939000,29.75
265511647,0.246000,0.997000,0.149000,-6.855000,-4.260000,-6.076000,29.61
265516683,0.234000,0.970000,0.130000,-5.710000,-4.229000,-4.458000,29.75
265528046,0.215000,0.958000,0.151000,-4.763000,-5.802000,-3.344000,29.71
265536380,0.217000,0.970000,0.131000,-4.092000,-6.931000,-2.351000,29.57
265547218,0.216000,0.979000,0.113000,-3.924000,-8.901000,-2.702000,29.66
265554850,0.235000,0.949000,0.116000,-2.870000,-9.710000,-2.580000,29.80
265567025,0.243000,0.937000,0.133000,-3.008000,-9.969000,-1.664000,29.66
265575743,0.232000,0.951000,0.119000,-1.649000,-8.687000,-0.901000,29.71
265588989,0.220000,0.968000,0.116000,-1.053000,-9.053000,-1.130000,29.71
265595133,0.248000,0.964000,0.096000,-1.038000,-10.931000,-1.145000,29.66
265607406,0.250000,0.979000,0.098000,-0.015000,-9.481000,-1.649000,29.71
265617599,0.224000,0.998000,0.113000,-0.702000,-8.443000,-2.427000,29.66
265627447,0.256000,0.980000,0.112000,-1.420000,-9.695000,-2.397000,29.71
265636547,0.279000,0.954000,0.120000,-1.160000,-7.466000,-3.069000,29.71
265647325,0.275000,0.989000,0.128000,-1.298000,-3.954000,-3.695000,29.75
265654464,0.250000,1.000000,0.119000,-2.168000,-1.817000,-4.656000,29.80
265664570,0.239000,0.992000,0.104000,-3.191000,-1.481000,-5.008000,29.66
265680245,0.219000,0.984000,0.088000,-3.191000,-1.832000,-5.298000,29.71
265691427,0.242000,0.990000,0.114000,-3.649000,-0.229000,-5.786000,29.80
265700936,0.250000,0.974000,0.126000,-3.328000,2.092000,-5.405000,29.66
265705479,0.246000,0.973000,0.127000,-3.237000,3.405000,-5.740000,29.71
265720353,0.241000,0.989000,0.123000,-3.725000,3.374000,-5.588000,29.75
265726493,0.248000,0.979000,0.110000,-4.855000,3.191000,-5.786000,29.57
265737498,0.253000,0.969000,0.097000,-4.885000,4.641000,-6.427000,29.71
265749118,0.266000,0.953000,0.099000,-5.847000,6.656000,-6.702000,29.66
265759634,0.260000,0.939000,0.086000,-6.473000,7.344000,-7.252000,29.71
265764065,0.254000,0.929000,0.093000,-5.939000,9.603000,-7.008000,29.66
265775133,0.235000,0.949000,0.098000,-5.756000,12.153000,-7.527000,29.66
265794315,0.201000,0.949000,0.102000,-6.183000,12.702000,-7.099000,29.71
265804167,0.246000,0.920000,0.120000,-6.504000,15.847000,-6.687000,29.66
265809933,0.245000,0.910000,0.110000,-5.878000,18.000000,-6.107000,29.75
265816731,0.238000,0.907000,0.102000,-5.969000,19.908000,-6.031000,29.66
265827897,0.227000,0.905000,0.090000,-5.786000,19.389000,-5.939000,29.75
265834421,0.216000,0.906000,0.093000,-5.679000,18.137000,-6.458000,29.61
265847941,0.211000,0.891000,0.084000,-5.344000,16.595000,-6.443000,29.66
265861203,0.179000,0.901000,0.081000,-4.702000,17.069000,-7.481000,29.61
265865815,0.195000,0.910000,0.072000,-5.374000,16.656000,-9.221000,29.80
265872636,0.208000,0.880000,0.113000,-5.908000,15.786000,-9.115000,29.75
265888472,0.219000,0.887000,0.086000,-6.427000,15.634000,-9.252000,29.71
265898978,0.234000,0.885000,0.082000,-5.389000,17.969000,-8.504000,29.66
265907355,0.226000,0.897000,0.094000,-5.603000,20.046000,-8.748000,29.75
265917932,0.213000,0.922000,0.073000,-6.153000,20.076000,-8.901000,29.61
265929741,0.218000,0.924000,0.078000,-6.565000,20.992000,-8.962000,29.66
265938429,0.201000,0.931000,0.091000,-5.664000,20.397000,-9.176000,29.71
265947543,0.196000,0.969000,0.088000,-6.779000,19.756000,-8.534000,29.66
265958700,0.230000,0.958000,0.088000,-7.771000,17.817000,-8.031000,29.61
