t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
720958378,0.051000,0.999000,0.284000,35.069000,-13.725000,-18.534000,32.53
720970544,0.083000,0.969000,0.296000,33.954000,-13.023000,-16.382000,32.58
720976304,0.063000,0.967000,0.309000,32.427000,-14.504000,-13.878000,32.62
720987489,0.097000,0.965000,0.329000,29.237000,-18.641000,-12.031000,32.58
720997906,0.147000,0.969000,0.385000,25.618000,-22.275000,-12.595000,32.53
721006390,0.146000,0.976000,0.385000,21.832000,-21.786000,-12.443000,32.58
721018394,0.150000,0.965000,0.333000,19.420000,-19.374000,-11.313000,32.53
721026478,0.158000,0.908000,0.225000,18.519000,-14.809000,-11.191000,32.67
721037043,0.150000,0.926000,0.199000,18.427000,-10.824000,-10.427000,32.53
721043766,0.094000,0.979000,0.156000,16.061000,-10.198000,-10.092000,32.58
721057841,0.095000,0.970000,0.148000,13.603000,-12.000000,-6.611000,32.53
721070662,0.192000,0.982000,0.194000,13.389000,-2.229000,-5.145000,32.58
721077883,0.174000,1.037000,0.271000,13.221000,12.305000,-1.969000,32.53
721088008,0.117000,1.042000,0.284000,12.076000,20.458000,0.962000,32.48
721102053,0.146000,1.031000,0.293000,9.908000,24.748000,3.466000,32.53
721109589,0.123000,1.045000,0.289000,8.580000,28.290000,4.962000,32.48
721115976,0.089000,1.065000,0.286000,5.618000,25.420000,4.824000,32.53
721130014,0.090000,1.054000,0.285000,3.725000,18.015000,4.672000,32.48
721139861,0.119000,1.019000,0.286000,3.649000,12.611000,3.450000,32.53
721147989,0.145000,1.016000,0.321000,4.183000,9.130000,1.359000,32.58
721154717,0.148000,1.037000,0.330000,4.504000,10.397000,-1.664000,32.53
721168444,0.104000,1.044000,0.264000,3.618000,9.710000,-4.305000,32.58
721182999,0.094000,1.040000,0.225000,2.275000,6.260000,-7.237000,32.62
721189392,0.101000,1.043000,0.215000,-0.718000,2.015000,-10.168000,32.58
721195377,0.099000,1.003000,0.218000,-2.321000,-0.031000,-11.939000,32.62
721208269,0.076000,0.995000,0.229000,-4.061000,-2.183000,-13.084000,32.58
721219860,0.074000,0.988000,0.250000,-5.954000,-4.656000,-12.962000,32.62
721226322,0.092000,0.989000,0.260000,-8.107000,-3.939000,-12.198000,32.58
721238410,0.094000,0.983000,0.253000,-8.947000,-1.832000,-9.908000,32.58
721247497,0.093000,0.959000,0.231000,-9.237000,2.076000,-8.794000,32.58
721257945,0.059000,0.974000,0.203000,-10.107000,3.908000,-6.687000,32.53
721264719,0.060000,0.969000,0.204000,-11.435000,3.542000,-3.939000,32.48
721278292,0.076000,0.958000,0.211000,-12.229000,3.573000,-0.153000,32.44
721290811,0.097000,0.956000,0.217000,-13.771000,5.374000,2.076000,32.58
721301194,0.123000,0.958000,0.218000,-14.305000,8.916000,4.000000,32.53
721306997,0.118000,0.966000,0.232000,-14.702000,11.878000,5.664000,32.48
721321074,0.116000,0.964000,0.244000,-15.420000,12.382000,7.298000,32.48
721331472,0.115000,0.977000,0.244000,-16.580000,11.954000,8.824000,32.58
721336955,0.127000,0.970000,0.249000,-18.550000,9.802000,9.618000,32.53
721346590,0.142000,0.978000,0.257000,-20.702000,9.359000,9.481000,32.58
721358141,0.142000,0.978000,0.252000,-23.038000,8.855000,9.145000,32.53
721368271,0.137000,0.972000,0.257000,-24.519000,8.550000,7.908000,32.58
721375171,0.125000,0.946000,0.243000,-26.351000,5.237000,7.511000,32.62
721391171,0.129000,0.945000,0.256000,-27.603000,1.099000,8.015000,32.58
721405268,0.127000,0.938000,0.277000,-27.344000,-1.206000,8.870000,32.48
721410515,0.171000,0.903000,0.258000,-26.092000,-2.107000,8.473000,32.58
721416457,0.224000,0.881000,0.222000,-23.008000,1.847000,8.153000,32.62
721429912,0.218000,0.900000,0.190000,-19.710000,5.740000,7.481000,32.48
721436807,0.177000,0.902000,0.229000,-17.802000,6.962000,6.565000,32.53
721447181,0.165000,0.913000,0.262000,-16.962000,6.595000,4.779000,32.62
721460515,0.188000,0.907000,0.261000,-15.817000,7.237000,4.656000,32.48
721470309,0.230000,0.889000,0.283000,-14.733000,8.229000,4.489000,32.53
721475040,0.222000,0.878000,0.245000,-12.947000,10.489000,2.824000,32.48
721486035,0.217000,0.878000,0.250000,-11.771000,9.695000,0.855000,32.53
721499568,0.195000,0.872000,0.289000,-11.023000,8.031000,-0.809000,32.58
721512975,0.174000,0.879000,0.261000,-10.214000,4.580000,-1.282000,32.53
721522067,0.198000,0.848000,0.247000,-8.763000,1.221000,-2.977000,32.58
721527774,0.203000,0.850000,0.247000,-7.450000,-1.053000,-4.290000,32.53
721541031,0.176000,0.840000,0.246000,-5.847000,-1.847000,-4.687000,32.58
721550889,0.155000,0.832000,0.232000,-3.939000,-3.985000,-5.679000,32.53
721557581,0.188000,0.840000,0.238000,-2.366000,-6.992000,-5.908000,32.48
721570399,0.222000,0.830000,0.237000,-1.313000,-4.779000,-6.198000,32.53
721582066,0.179000,0.834000,0.231000,0.947000,-2.198000,-5.969000,32.58
721585340,0.163000,0.844000,0.239000,2.550000,-3.023000,-6.534000,32.53
721596228,0.175000,0.840000,0.252000,4.733000,-3.740000,-7.252000,32.48
721603212,0.158000,0.854000,0.256000,7.099000,-3.450000,-7.374000,32.62
721621117,0.154000,0.870000,0.258000,9.267000,-6.290000,-6.748000,32.58
721629157,0.177000,0.879000,0.248000,11.298000,-7.863000,-5.832000,32.53
