t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1302341105,0.457000,1.009000,-0.046000,3.649000,-0.534000,-2.397000,32.39
1302351550,0.453000,1.045000,-0.078000,4.412000,3.359000,-1.847000,32.58
1302359693,0.370000,1.053000,-0.038000,3.664000,5.939000,-0.489000,32.53
1302365560,0.327000,1.014000,0.005000,3.176000,4.687000,1.115000,32.48
1302377955,0.331000,0.986000,0.011000,4.397000,2.916000,3.191000,32.53
1302389319,0.346000,1.015000,-0.017000,5.160000,2.916000,5.130000,32.53
1302398240,0.366000,1.036000,-0.058000,3.435000,3.557000,7.481000,32.39
1302407632,0.367000,1.019000,-0.113000,0.595000,3.756000,9.252000,32.53
1302418940,0.384000,0.989000,-0.108000,-0.947000,3.908000,10.321000,32.48
1302428303,0.395000,0.982000,-0.082000,-1.176000,5.206000,10.260000,32.44
1302435442,0.390000,0.991000,-0.059000,-2.076000,7.084000,10.702000,32.48
1302453034,0.372000,0.960000,-0.018000,-1.863000,7.679000,11.374000,32.44
1302462448,0.396000,0.960000,-0.000000,-0.672000,9.802000,11.038000,32.48
1302469903,0.402000,0.970000,0.009000,-0.061000,14.931000,10.702000,32.53
1302475617,0.381000,0.962000,0.016000,-0.550000,21.206000,11.527000,32.39
1302487979,0.363000,0.930000,-0.015000,0.885000,24.153000,11.099000,32.53
1302498873,0.341000,0.943000,-0.060000,2.214000,24.656000,10.931000,32.39
1302507169,0.333000,0.954000,-0.057000,2.336000,23.740000,10.244000,32.53
1302520123,0.358000,0.963000,-0.061000,1.374000,21.924000,8.534000,32.48
1302527493,0.376000,0.953000,-0.050000,0.137000,21.511000,7.695000,32.53
1302538075,0.372000,0.939000,-0.054000,-0.458000,23.328000,7.145000,32.58
1302544685,0.378000,0.923000,-0.045000,1.008000,24.153000,6.366000,32.53
1302557089,0.395000,0.933000,-0.019000,2.076000,25.649000,5.649000,32.48
1302570153,0.388000,0.925000,0.013000,3.557000,28.122000,4.702000,32.53
