t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2751687155,0.897000,0.445000,-0.517000,-3.664000,-0.031000,-1.069000,31.45
2751701055,0.921000,0.444000,-0.535000,-3.817000,-0.137000,-0.794000,31.40
2751708540,0.912000,0.446000,-0.518000,-3.847000,0.351000,-1.023000,31.54
2751718811,0.922000,0.444000,-0.519000,-3.924000,1.053000,-1.191000,31.59
2751732397,0.908000,0.449000,-0.538000,-4.473000,1.084000,-0.901000,31.45
2751741367,0.903000,0.446000,-0.515000,-4.489000,0.550000,-0.870000,31.40
2751747948,0.912000,0.443000,-0.532000,-4.748000,0.779000,-0.672000,31.45
2751759778,0.910000,0.435000,-0.530000,-3.969000,0.443000,-0.260000,31.45
2751771798,0.913000,0.452000,-0.518000,-4.427000,0.397000,-0.672000,31.45
2751777030,0.916000,0.454000,-0.529000,-4.336000,0.275000,-0.565000,31.49
2751789037,0.911000,0.433000,-0.522000,-4.489000,0.443000,-0.763000,31.49
2751801942,0.914000,0.438000,-0.530000,-3.924000,0.611000,-1.053000,31.45
2751809643,0.923000,0.436000,-0.540000,-4.031000,1.496000,-1.359000,31.49
2751817504,0.921000,0.440000,-0.529000,-3.542000,2.198000,-1.511000,31.54
2751827843,0.913000,0.439000,-0.521000,-4.046000,2.260000,-1.725000,31.49
2751842991,0.909000,0.440000,-0.525000,-4.458000,1.969000,-1.588000,31.45
2751850785,0.909000,0.433000,-0.530000,-3.985000,1.374000,-0.947000,31.49
2751861156,0.900000,0.441000,-0.518000,-4.275000,1.588000,-1.145000,31.45
2751870189,0.912000,0.448000,-0.515000,-4.427000,1.374000,-0.885000,31.40
2751880682,0.911000,0.444000,-0.515000,-4.168000,0.916000,-1.084000,31.54
2751886635,0.930000,0.442000,-0.536000,-4.015000,1.359000,-1.191000,31.49
2751898057,0.917000,0.446000,-0.530000,-3.206000,1.420000,-1.053000,31.54
2751905140,0.896000,0.452000,-0.519000,-3.053000,2.229000,-1.405000,31.49
2751919126,0.895000,0.445000,-0.514000,-3.115000,1.527000,-0.489000,31.45
2751929441,0.900000,0.443000,-0.513000,-3.206000,1.130000,-0.641000,31.45
2751937299,0.918000,0.443000,-0.539000,-3.221000,1.023000,-1.038000,31.45
2751949171,0.922000,0.442000,-0.531000,-3.771000,1.344000,-0.977000,31.49
2751959920,0.914000,0.433000,-0.527000,-3.328000,1.863000,-1.573000,31.45
2751969646,0.908000,0.443000,-0.516000,-3.298000,2.595000,-2.229000,31.40
2751978935,0.916000,0.443000,-0.526000,-3.954000,2.931000,-1.954000,31.54
2751989199,0.901000,0.437000,-0.533000,-3.557000,2.519000,-2.748000,31.45
2751994849,0.914000,0.438000,-0.534000,-3.863000,2.198000,-2.473000,31.49
2752008804,0.909000,0.439000,-0.530000,-4.137000,2.473000,-2.366000,31.45
2752021408,0.902000,0.436000,-0.519000,-3.237000,2.611000,-2.458000,31.49
2752031981,0.903000,0.439000,-0.507000,-2.855000,2.260000,-2.473000,31.45
2752039074,0.905000,0.439000,-0.508000,-3.008000,2.290000,-2.565000,31.49
2752051149,0.904000,0.441000,-0.517000,-2.305000,2.107000,-3.053000,31.45
2752060801,0.921000,0.440000,-0.521000,-2.519000,2.290000,-3.267000,31.49
2752067870,0.912000,0.439000,-0.521000,-2.718000,2.275000,-3.710000,31.45
2752079917,0.909000,0.441000,-0.529000,-2.977000,2.702000,-4.611000,31.49
2752091835,0.910000,0.450000,-0.510000,-3.450000,2.489000,-4.412000,31.45
2752096696,0.889000,0.446000,-0.512000,-3.237000,2.229000,-5.191000,31.49
2752110472,0.903000,0.452000,-0.496000,-3.618000,3.008000,-5.130000,31.54
2752123253,0.905000,0.447000,-0.520000,-3.511000,3.969000,-5.802000,31.59
2752130437,0.911000,0.449000,-0.527000,-3.756000,3.863000,-5.969000,31.45
2752136131,0.916000,0.461000,-0.520000,-3.695000,4.321000,-6.550000,31.49
2752152235,0.921000,0.455000,-0.529000,-4.168000,5.053000,-7.099000,31.54
2752161231,0.913000,0.457000,-0.518000,-2.824000,6.382000,-7.069000,31.49
2752168965,0.921000,0.465000,-0.491000,-2.137000,7.267000,-7.466000,31.45
2752180293,0.928000,0.474000,-0.477000,-1.634000,8.397000,-7.053000,31.54
2752190242,0.932000,0.476000,-0.477000,-0.412000,10.122000,-6.809000,31.49
2752198540,0.927000,0.483000,-0.489000,0.794000,12.947000,-6.656000,31.45
2752205613,0.916000,0.495000,-0.513000,0.214000,14.443000,-5.847000,31.49
2752223079,0.937000,0.521000,-0.521000,-1.130000,12.580000,-3.511000,31.45
2752229752,0.936000,0.519000,-0.496000,-2.672000,9.115000,0.046000,31.40
2752238809,0.931000,0.487000,-0.483000,-3.740000,9.008000,2.687000,31.54
2752247058,0.932000,0.450000,-0.475000,2.000000,6.947000,1.466000,31.49
2752260803,0.963000,0.469000,-0.373000,4.641000,4.229000,5.527000,31.54
2752270947,1.004000,0.485000,-0.361000,3.588000,4.061000,7.832000,31.40
2752281661,1.068000,0.479000,-0.414000,7.405000,6.824000,8.794000,31.54
2752291710,1.111000,0.559000,-0.427000,13.542000,11.313000,10.076000,31.40
2752296307,1.146000,0.681000,-0.396000,12.916000,20.031000,12.595000,31.45
2752308062,1.175000,0.697000,-0.413000,12.397000,32.290000,13.679000,31.49
2752319166,1.153000,0.719000,-0.410000,11.985000,44.427000,14.168000,31.45
2752331757,1.131000,0.722000,-0.408000,8.916000,52.947000,17.634000,31.40
2752339575,1.089000,0.727000,-0.408000,7.038000,54.733000,21.206000,31.45
2752350220,1.140000,0.746000,-0.385000,1.221000,53.267000,27.023000,31.45
2752364433,1.157000,0.759000,-0.396000,-4.412000,53.985000,33.313000,31.54
2752367325,1.242000,0.740000,-0.363000,-8.168000,55.786000,38.290000,31.40
2752379127,1.255000,0.784000,-0.316000,-12.458000,63.053000,42.565000,31.45
2752389424,1.301000,0.802000,-0.339000,-17.328000,70.748000,46.992000,31.49
2752397843,1.273000,0.825000,-0.300000,-21.618000,80.214000,48.824000,31.49
2752409033,1.288000,0.765000,-0.266000,-27.832000,86.809000,52.000000,31.45
2752416041,1.225000,0.758000,-0.262000,-27.573000,87.420000,52.672000,31.40
2752430051,1.300000,0.803000,-0.223000,-31.420000,87.527000,53.939000,31.54
2752439604,1.374000,0.786000,-0.244000,-39.466000,91.511000,57.557000,31.49
2752450893,1.330000,0.682000,-0.294000,-44.107000,99.649000,57.756000,31.45
2752460422,1.327000,0.649000,-0.246000,-47.130000,102.947000,60.015000,31.49
2752470579,1.304000,0.661000,-0.191000,-54.092000,102.885000,63.344000,31.45
2752481229,1.283000,0.614000,-0.258000,-58.962000,104.275000,63.756000,31.49
2752491213,1.331000,0.582000,-0.226000,-64.550000,108.229000,65.267000,31.45
2752501084,1.397000,0.564000,-0.188000,-69.008000,115.145000,66.718000,31.40
2752509000,1.408000,0.557000,-0.132000,-74.427000,124.916000,67.344000,31.45
2752515857,1.428000,0.555000,-0.152000,-81.450000,132.824000,67.038000,31.54
2752533247,1.352000,0.498000,-0.231000,-85.710000,139.160000,67.359000,31.54
2752544046,1.312000,0.461000,-0.207000,-89.160000,140.885000,68.107000,31.49
2752548595,1.346000,0.450000,-0.141000,-91.817000,140.015000,68.092000,31.54
2752563309,1.359000,0.422000,-0.152000,-94.305000,141.389000,68.672000,31.59
2752573210,1.423000,0.391000,-0.124000,-94.336000,149.710000,67.221000,31.40
2752578743,1.451000,0.384000,-0.094000,-94.260000,163.618000,63.649000,31.54
2752592470,1.431000,0.337000,-0.154000,-92.687000,176.580000,59.893000,31.49
2752602796,1.415000,0.318000,-0.125000,-90.489000,185.176000,56.733000,31.45
2752608921,1.360000,0.303000,-0.029000,-87.634000,190.672000,53.435000,31.49
2752615388,1.347000,0.278000,0.020000,-86.870000,191.832000,50.824000,31.45
2752632551,1.356000,0.246000,0.021000,-84.061000,192.321000,47.344000,31.40
2752641588,1.368000,0.231000,0.053000,-81.359000,196.641000,45.237000,31.45
2752651075,1.395000,0.189000,0.031000,-77.344000,202.626000,40.565000,31.49
2752660800,1.382000,0.178000,0.122000,-72.702000,210.229000,37.191000,31.45
2752672857,1.322000,0.158000,0.094000,-69.603000,215.924000,32.824000,31.49
2752677902,1.299000,0.115000,0.137000,-63.756000,214.916000,30.626000,31.54
2752689451,1.172000,0.145000,0.265000,-62.321000,209.466000,27.527000,31.54
2752698088,1.257000,0.069000,0.167000,-60.611000,201.206000,24.153000,31.45
2752708920,1.209000,0.055000,0.234000,-57.511000,202.992000,17.542000,31.49
2752715505,1.173000,0.037000,0.260000,-54.427000,203.282000,14.290000,31.54
2752728564,1.059000,0.031000,0.335000,-52.489000,200.672000,11.160000,31.49
2752736477,1.038000,0.000000,0.313000,-52.489000,191.405000,8.153000,31.54
2752751699,1.109000,-0.066000,0.215000,-47.313000,186.748000,2.840000,31.45
2752760940,1.111000,-0.065000,0.314000,-37.298000,194.763000,-7.847000,31.40
2752772343,1.069000,-0.006000,0.399000,-33.176000,205.893000,-14.870000,31.54
2752778983,0.986000,-0.053000,0.334000,-34.794000,206.855000,-19.863000,31.59
2752789625,0.894000,-0.043000,0.374000,-31.405000,195.847000,-23.542000,31.54
2752800337,0.809000,0.014000,0.417000,-34.534000,179.405000,-26.046000,31.59
2752810043,0.860000,0.009000,0.408000,-36.656000,166.183000,-26.031000,31.45
2752815932,0.855000,-0.004000,0.427000,-37.481000,166.015000,-28.061000,31.59
2752827175,0.865000,-0.016000,0.394000,-36.031000,170.076000,-29.802000,31.54
2752841793,0.845000,-0.024000,0.382000,-35.282000,172.885000,-32.779000,31.49
2752849680,0.763000,0.024000,0.361000,-38.321000,167.237000,-33.069000,31.54
2752858364,0.714000,0.006000,0.388000,-41.557000,159.405000,-30.748000,31.31
2752870904,0.632000,0.028000,0.430000,-42.672000,153.649000,-28.504000,31.54
