t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1454448790,0.466000,0.910000,0.122000,2.885000,18.885000,1.985000,33.42
1454459606,0.466000,0.911000,0.128000,4.702000,19.664000,1.557000,33.42
1454468101,0.487000,0.921000,0.095000,5.908000,22.977000,0.443000,33.42
1454480156,0.547000,0.912000,0.093000,6.427000,26.153000,1.313000,33.47
1454492322,0.564000,0.916000,0.080000,7.664000,32.366000,0.336000,33.52
1454497811,0.555000,0.922000,0.046000,11.252000,34.947000,-1.221000,33.47
1454508565,0.499000,0.961000,0.118000,9.542000,31.511000,1.084000,33.42
1454522008,0.431000,0.915000,0.102000,12.931000,26.992000,-4.916000,33.47
1454529344,0.484000,0.969000,0.122000,9.069000,17.786000,-1.023000,33.52
1454538343,0.496000,0.971000,0.062000,6.595000,13.527000,-2.153000,33.47
1454545550,0.478000,0.957000,0.019000,5.634000,10.076000,-0.214000,33.42
1454562073,0.491000,0.951000,0.042000,6.046000,8.931000,0.656000,33.47
1454568086,0.520000,0.954000,0.114000,5.008000,9.389000,2.550000,33.42
1454578692,0.514000,0.956000,0.126000,2.824000,9.450000,4.534000,33.47
1454591748,0.477000,0.938000,0.125000,1.176000,8.382000,5.069000,33.33
1454599083,0.465000,0.920000,0.104000,1.023000,5.969000,5.252000,33.38
1454608505,0.473000,0.934000,0.086000,-0.595000,3.511000,4.855000,33.42
1454619422,0.501000,0.914000,0.089000,-0.962000,3.053000,4.382000,33.47
1454632056,0.514000,0.912000,0.114000,-1.359000,3.298000,4.504000,33.42
1454638250,0.473000,0.914000,0.113000,-3.298000,2.443000,3.450000,33.47
1454644323,0.462000,0.895000,0.099000,-3.206000,0.244000,2.931000,33.42
1454656750,0.481000,0.892000,0.131000,-2.672000,0.840000,2.351000,33.47
1454667818,0.498000,0.894000,0.133000,-2.458000,3.359000,1.511000,33.42
1454679283,0.510000,0.898000,0.133000,-1.756000,7.099000,0.458000,33.47
1454689957,0.499000,0.895000,0.138000,-1.557000,10.489000,0.092000,33.33
1454702369,0.478000,0.917000,0.136000,-1.573000,12.366000,-0.214000,33.38
1454709942,0.479000,0.915000,0.109000,-1.817000,13.328000,-0.580000,33.42
1454716283,0.473000,0.921000,0.109000,-1.756000,13.099000,-0.275000,33.47
1454729543,0.474000,0.929000,0.107000,-2.473000,11.725000,-0.672000,33.42
1454740156,0.479000,0.920000,0.099000,-2.321000,10.046000,-0.626000,33.38
1454746688,0.482000,0.927000,0.093000,-2.504000,9.511000,-0.244000,33.42
1454754063,0.485000,0.926000,0.087000,-2.519000,8.916000,-0.702000,33.47
1454772233,0.501000,0.922000,0.089000,-2.794000,8.092000,-0.763000,33.42
1454782334,0.510000,0.927000,0.075000,-2.687000,9.221000,-0.473000,33.42
1454786486,0.506000,0.916000,0.094000,-2.794000,10.794000,-0.153000,33.47
1454800718,0.476000,0.905000,0.093000,-2.977000,10.473000,-0.031000,33.42
1454812503,0.463000,0.913000,0.080000,-2.565000,8.321000,-0.748000,33.47
1454819206,0.491000,0.917000,0.099000,0.183000,4.855000,-0.198000,33.42
1454826792,0.490000,0.904000,0.067000,2.000000,4.229000,-1.939000,33.47
1454837786,0.507000,0.939000,0.121000,-2.168000,1.298000,-2.275000,33.52
1454845423,0.505000,0.867000,0.084000,-0.046000,-1.069000,-5.710000,33.42
1454856899,0.508000,0.873000,0.091000,3.008000,-1.053000,-7.099000,33.42
1454863160,0.516000,0.912000,0.069000,4.244000,0.397000,-7.405000,33.28
1454885550,0.503000,0.933000,0.066000,3.649000,3.191000,-6.336000,33.42
1454891938,0.504000,0.926000,0.069000,3.328000,4.794000,-4.626000,33.47
1454900506,0.475000,0.929000,0.079000,3.573000,4.840000,-3.023000,33.42
1454916850,0.439000,0.924000,0.077000,3.542000,4.458000,-2.214000,33.38
1454922020,0.457000,0.916000,0.083000,4.229000,3.664000,-1.573000,33.52
1454928658,0.445000,0.894000,0.048000,8.901000,3.389000,-3.481000,33.47
1454939199,0.494000,0.975000,0.049000,5.084000,4.153000,1.374000,33.42
1454948074,0.463000,0.970000,0.079000,2.550000,4.565000,-1.160000,33.47
1454955312,0.457000,0.923000,0.070000,0.687000,2.519000,-1.023000,33.42
1454967596,0.469000,0.923000,0.066000,0.534000,0.168000,-0.687000,33.47
1454975657,0.451000,0.919000,0.075000,2.031000,-1.115000,-3.618000,33.42
1454988246,0.454000,0.915000,0.088000,1.527000,-1.221000,-3.282000,33.38
1454998214,0.469000,0.926000,0.087000,1.069000,0.458000,-3.160000,33.42
1455009191,0.423000,0.890000,0.112000,4.489000,1.038000,-5.206000,33.47
1455018342,0.463000,0.943000,0.096000,0.427000,3.588000,-0.321000,33.42
1455027415,0.438000,0.988000,0.097000,-2.015000,5.145000,-2.092000,33.38
1455038657,0.417000,0.946000,0.052000,-3.802000,4.672000,-2.153000,33.33
1455051645,0.426000,0.951000,0.049000,-2.901000,4.641000,-3.206000,33.42
1455059526,0.414000,0.992000,0.082000,-3.634000,3.038000,-3.435000,33.47
1455065293,0.402000,1.019000,0.065000,-6.901000,1.618000,-4.015000,33.42
1455078009,0.436000,1.010000,0.075000,-8.733000,2.702000,-3.282000,33.42
1455092575,0.420000,1.040000,0.101000,-10.122000,5.191000,-2.748000,33.42
1455101443,0.391000,1.000000,0.134000,-6.183000,7.450000,-6.092000,33.47
1455107534,0.477000,1.059000,0.092000,-7.817000,11.893000,-2.153000,33.42
1455122273,0.445000,1.148000,0.170000,-13.023000,19.252000,-5.084000,33.47
1455130472,0.377000,1.116000,0.127000,-17.466000,20.824000,-3.969000,33.42
1455137335,0.351000,1.122000,0.101000,-15.435000,20.916000,-8.504000,33.47
1455148585,0.341000,1.163000,0.108000,-15.786000,18.122000,-9.496000,33.52
1455158518,0.365000,1.184000,0.068000,-18.595000,14.824000,-12.626000,33.52
1455166610,0.371000,1.190000,0.103000,-20.794000,15.588000,-12.107000,33.42
1455180125,0.269000,1.231000,0.144000,-26.168000,18.748000,-13.237000,33.47
1455192483,0.263000,1.169000,0.156000,-29.802000,15.573000,-15.130000,33.33
1455201983,0.348000,1.145000,0.220000,-31.466000,17.847000,-17.603000,33.57
1455209549,0.329000,1.181000,0.222000,-34.763000,22.626000,-17.176000,33.42
1455222875,0.308000,1.213000,0.234000,-38.641000,26.443000,-17.985000,33.38
1455230861,0.291000,1.209000,0.196000,-44.580000,31.298000,-19.344000,33.42
1455238156,0.181000,1.185000,0.156000,-48.977000,30.061000,-21.053000,33.52
1455250110,0.191000,1.181000,0.233000,-55.786000,19.679000,-25.206000,33.52
1455260526,0.232000,1.146000,0.207000,-56.412000,12.519000,-33.267000,33.47
1455267392,0.230000,1.159000,0.281000,-60.321000,6.748000,-35.206000,33.42
1455274094,0.223000,1.125000,0.319000,-64.977000,-0.244000,-40.336000,33.47
1455290958,0.203000,1.090000,0.290000,-64.901000,-8.061000,-44.931000,33.42
1455302370,0.240000,1.119000,0.327000,-67.008000,-14.382000,-47.267000,33.47
1455307848,0.209000,1.115000,0.310000,-70.153000,-14.962000,-50.061000,33.42
1455318095,0.152000,1.122000,0.271000,-69.084000,-17.191000,-53.756000,33.38
1455330367,0.267000,1.172000,0.368000,-71.588000,-21.847000,-55.908000,33.42
1455336534,0.253000,1.164000,0.332000,-73.282000,-22.702000,-58.351000,33.38
1455350414,0.257000,1.154000,0.388000,-75.359000,-24.840000,-60.168000,33.42
1455359404,0.321000,1.140000,0.399000,-77.924000,-27.176000,-60.626000,33.47
1455367451,0.347000,1.181000,0.396000,-79.924000,-20.382000,-63.511000,33.52
1455378972,0.316000,1.193000,0.428000,-85.649000,-12.076000,-64.992000,33.47
1455385975,0.282000,1.107000,0.365000,-90.412000,-12.229000,-71.221000,33.42
1455399363,0.352000,1.221000,0.497000,-95.282000,-5.893000,-73.145000,33.47
1455406897,0.343000,1.210000,0.478000,-98.534000,1.725000,-73.740000,33.52
1455418865,0.314000,1.212000,0.520000,-101.969000,4.580000,-79.344000,33.47
1455433586,0.358000,1.171000,0.558000,-105.023000,8.824000,-80.107000,33.42
1455438168,0.300000,1.148000,0.545000,-106.473000,14.901000,-82.733000,33.38
