t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2462639727,-0.453000,0.768000,-0.195000,-2.015000,1.450000,-0.122000,31.07
2462648693,-0.466000,0.753000,-0.198000,-1.282000,2.122000,0.031000,31.17
2462660033,-0.465000,0.752000,-0.200000,-1.664000,0.427000,0.260000,31.12
2462669798,-0.464000,0.769000,-0.207000,-1.511000,-0.489000,-0.214000,31.07
2462682155,-0.454000,0.773000,-0.202000,-1.817000,-0.595000,-0.214000,31.12
2462687458,-0.457000,0.773000,-0.196000,-1.603000,-0.321000,-0.122000,31.07
2462698526,-0.459000,0.759000,-0.204000,-1.954000,0.489000,-0.107000,31.12
2462709080,-0.471000,0.759000,-0.189000,-1.252000,0.397000,-0.214000,31.07
2462718537,-0.468000,0.763000,-0.214000,-1.893000,0.366000,-0.244000,31.17
2462728914,-0.463000,0.770000,-0.193000,-1.817000,0.504000,-0.733000,31.17
2462736009,-0.456000,0.762000,-0.190000,-1.924000,0.733000,-0.840000,31.17
2462749766,-0.468000,0.757000,-0.188000,-2.061000,1.359000,-0.443000,31.02
2462760433,-0.475000,0.758000,-0.199000,-1.679000,1.313000,-0.412000,31.07
2462769009,-0.467000,0.768000,-0.199000,-1.847000,0.901000,-0.061000,31.12
2462784025,-0.465000,0.773000,-0.206000,-2.092000,0.718000,-0.382000,31.07
2462795160,-0.458000,0.766000,-0.205000,-2.641000,0.366000,0.519000,31.12
2462799416,-0.461000,0.765000,-0.196000,-2.824000,0.702000,0.275000,31.17
2462809390,-0.440000,0.766000,-0.194000,-2.840000,1.069000,-0.321000,31.17
2462820333,-0.430000,0.763000,-0.181000,-2.473000,1.618000,-0.611000,31.07
2462829615,-0.458000,0.759000,-0.196000,-2.260000,2.931000,-1.084000,31.17
2462837518,-0.458000,0.768000,-0.194000,-1.267000,3.115000,-1.115000,31.12
2462849511,-0.463000,0.771000,-0.198000,-1.847000,3.206000,-1.160000,31.17
2462857957,-0.468000,0.767000,-0.205000,-1.527000,2.962000,-0.641000,31.12
2462870425,-0.453000,0.775000,-0.196000,-1.740000,2.656000,-0.534000,31.17
2462876804,-0.451000,0.778000,-0.194000,-2.534000,3.359000,-0.031000,31.12
2462888501,-0.474000,0.777000,-0.205000,-1.939000,3.618000,-0.382000,30.98
2462902758,-0.459000,0.790000,-0.188000,-1.908000,3.237000,-0.763000,31.17
2462908305,-0.457000,0.789000,-0.173000,-2.565000,3.282000,-0.901000,31.07
2462921075,-0.458000,0.783000,-0.176000,-2.870000,3.176000,-1.023000,31.07
2462931243,-0.462000,0.778000,-0.183000,-2.672000,4.031000,-1.069000,31.21
2462939108,-0.472000,0.786000,-0.189000,-2.443000,4.718000,-1.023000,31.07
2462945518,-0.464000,0.778000,-0.176000,-2.137000,3.817000,-1.466000,31.21
2462959155,-0.456000,0.786000,-0.183000,-2.443000,2.885000,-0.947000,31.07
2462970963,-0.459000,0.775000,-0.199000,-1.954000,2.718000,-0.947000,31.02
2462979943,-0.448000,0.764000,-0.201000,-0.473000,3.023000,-1.130000,31.07
2462992647,-0.425000,0.784000,-0.184000,-0.015000,5.344000,-1.740000,31.07
2463001412,-0.434000,0.782000,-0.200000,0.000000,6.901000,-2.275000,31.17
2463009295,-0.445000,0.774000,-0.196000,0.061000,7.450000,-2.107000,31.12
2463022062,-0.462000,0.764000,-0.174000,1.832000,6.107000,-2.687000,31.12
2463031054,-0.469000,0.740000,-0.188000,2.809000,3.420000,-1.481000,31.07
2463035296,-0.478000,0.764000,-0.173000,4.534000,1.603000,-1.603000,31.12
2463046987,-0.480000,0.812000,-0.172000,2.962000,-0.198000,-0.534000,31.17
2463059616,-0.480000,0.792000,-0.196000,2.183000,-3.588000,-0.229000,31.12
2463072971,-0.460000,0.805000,-0.186000,2.015000,-5.649000,-0.076000,31.17
2463079040,-0.446000,0.810000,-0.180000,2.244000,-4.198000,-0.687000,31.12
2463094994,-0.451000,0.809000,-0.187000,3.771000,-3.099000,-0.702000,31.17
2463099889,-0.446000,0.827000,-0.154000,5.420000,-2.137000,-1.267000,31.21
2463107080,-0.449000,0.841000,-0.125000,5.481000,-1.740000,-2.626000,31.17
2463120195,-0.468000,0.839000,-0.143000,5.084000,-1.008000,-3.695000,31.07
2463130497,-0.488000,0.844000,-0.125000,4.824000,-1.939000,-6.702000,31.12
