duration,max_ay,min_ay,range_ay,mean_ay,std_ay,gyro_var,label,set_id,rep_id,start_time,end_time
3.99675000000002,0.741,-0.504,1.245,0.0632793017456359,0.4206353901740129,1920.084713882339,0,7,9,1771.948652,1775.945402
3.61569099999997,0.727,-0.5,1.2269999999999999,0.10789226519337017,0.4068720759443522,2242.2715711161213,0,7,10,1775.951945,1779.567636
3.511164000000008,0.713,-0.639,1.3519999999999999,0.1351647727272727,0.38806878506375314,2424.568691209711,0,7,11,1779.575985,1783.087149
5.557562000000189,0.828,-0.546,1.374,-0.054622980251346494,0.4248615083802566,1627.8480139818469,0,7,12,1783.099552,1788.657114
4.41802000000007,0.752,-0.537,1.2890000000000001,0.1425349887133183,0.4172635086887411,2258.4978788056906,0,7,13,1788.664393,1793.082413
6.459863000000041,0.687,-0.567,1.254,0.011338485316846983,0.41829355419768505,1283.3671479981751,0,7,14,1793.095715,1799.555578
4.992964999999913,0.664,-0.559,1.223,0.09461200000000003,0.390365943002204,1533.8389982487838,0,7,15,1799.56616,1804.559125
6.859735000000001,0.715,-0.531,1.246,0.0026084425036390123,0.43948524155144675,1159.2019924649926,0,7,16,1804.56591,1811.425645
6.3308609999999135,0.745,-0.583,1.3279999999999998,0.059805993690851746,0.3982651399100174,1174.4832213262175,0,7,17,1811.435473,1817.766334
8.006446000000096,0.793,-0.592,1.385,-0.03755056179775281,0.4374722794174913,895.6926419463155,1,7,18,1817.773352,1825.779798
6.990422999999964,0.708,-0.552,1.26,0.07468714285714284,0.39142849097757254,1015.010285285641,1,7,19,1825.783704,1832.774127
7.761829000000034,0.758,-0.546,1.304,0.003902187902187916,0.44676576135201834,1060.5836680028458,1,7,20,1832.784533,1840.546362
4.224204999999984,0.727,-0.551,1.278,-0.018562647754137074,0.4303386705500299,1425.2299769636113,0,8,0,1971.293729,1975.517934
4.279575999999906,0.667,-0.576,1.2429999999999999,-0.12534032634032638,0.4072082916674103,1803.520304369352,0,8,1,1975.52644,1979.806016
3.642677000000049,0.688,-0.64,1.3279999999999998,-0.04630958904109587,0.42296570674953365,2332.826162894652,0,8,2,1979.816392,1983.459069
3.389024000000063,0.759,-0.531,1.29,0.04682647058823527,0.4152584693394362,2220.8186700191263,0,8,3,1983.466447,1986.855471
4.870781999999963,0.681,-0.559,1.2400000000000002,-0.014948770491803282,0.41943943787830523,1086.18308085138,0,8,4,1986.86226,1991.733042
5.412581999999929,0.781,-0.603,1.384,0.048929889298893,0.4382808147469662,1107.768729195902,0,8,5,1991.744441,1997.157023
5.588756999999987,0.755,-0.556,1.311,-0.004262500000000026,0.39480253747126554,1012.1233486734566,0,8,6,1997.168719,2002.757476
6.163925000000063,0.694,-0.534,1.228,-0.004862236628849259,0.37544930034754925,890.7508257884782,0,8,7,2002.766969,2008.930894
6.584859000000051,0.749,-0.549,1.298,0.049410606060606044,0.42327383808679175,851.582597615978,0,8,8,2008.940108,2015.524967
7.0265609999999015,0.722,-0.545,1.267,0.05130255681818181,0.39326954192652536,557.4850602150193,1,8,9,2015.538929,2022.56549
7.793387000000166,0.759,-0.674,1.433,-0.013069142125480163,0.3624499934890135,732.1243582099544,1,8,10,2022.581356,2030.374743
9.691868000000113,0.789,-0.539,1.328,0.08036288659793814,0.35908425663744076,579.0731967154524,1,8,11,2030.387785,2040.079653
4.583114999999907,0.726,-0.472,1.198,0.050631808278867124,0.41412925890848856,969.8882604226959,0,9,0,2164.196311,2168.779426
3.610446000000138,0.659,-0.463,1.122,0.07889226519337017,0.38592948286089485,1537.4695858144441,0,9,1,2168.785825,2172.396271
4.242363000000296,0.723,-0.507,1.23,0.02202823529411766,0.4066934838315011,1063.6531804622616,0,9,2,2172.405383,2176.647746
