t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2164196311,-0.737,-0.472,0.216,-7.344,15.542,-11.038,34.27
2164206603,-0.765,-0.348,0.133,-6.672,20.748,-12.55,34.37
2164213412,-0.8,-0.344,0.11,-11.053,17.649,-9.023,34.27
2164229632,-0.792,-0.387,0.09,-14.229,13.634,-6.763,34.32
2164239077,-0.771,-0.396,0.058,-19.008,13.45,-6.962,34.27
2164247560,-0.735,-0.459,0.144,-15.939,11.359,-5.267,34.22
2164257741,-0.754,-0.467,0.146,-14.427,12.366,-0.855,34.27
2164266196,-0.778,-0.427,0.077,-13.221,13.45,1.695,34.32
2164276666,-0.759,-0.431,0.091,-12.885,12.458,4.977,34.27
2164284673,-0.7,-0.404,0.133,-11.557,15.695,6.092,34.27
2164296246,-0.809,-0.364,0.093,-12.962,9.893,6.214,34.32
2164307519,-0.728,-0.387,0.113,-14.901,8.809,8.26,34.27
2164313572,-0.756,-0.38,0.114,-14.809,8.748,6.504,34.22
2164326574,-0.735,-0.394,0.104,-14.687,7.344,6.244,34.27
2164339441,-0.736,-0.409,0.11,-14.244,8.275,5.893,34.22
2164348764,-0.725,-0.435,0.125,-11.954,9.099,6.244,34.37
2164356017,-0.734,-0.448,0.105,-8.931,9.832,7.008,34.32
2164367734,-0.76,-0.431,0.067,-7.786,9.466,8.015,34.27
2164379043,-0.758,-0.417,0.086,-8.122,7.374,8.336,34.32
2164385289,-0.745,-0.406,0.111,-8.901,7.374,7.847,34.41
2164397687,-0.741,-0.406,0.102,-8.916,9.527,6.458,34.27
2164407782,-0.744,-0.395,0.1,-9.191,12.092,5.145,34.22
2164415340,-0.768,-0.4,0.087,-9.588,14.504,5.206,34.27
2164422233,-0.752,-0.397,0.083,-10.504,17.023,4.55,34.32
2164436175,-0.756,-0.414,0.101,-10.015,19.893,3.939,34.27
2164448294,-0.757,-0.427,0.075,-8.718,22.916,3.374,34.32
2164454515,-0.779,-0.433,0.072,-6.366,24.183,3.389,34.27
2164466517,-0.759,-0.427,0.07,-5.435,24.748,3.618,34.32
2164478639,-0.765,-0.438,0.066,-2.901,25.649,3.252,34.27
2164485174,-0.764,-0.423,0.079,-0.916,26.107,2.931,34.27
2164499533,-0.755,-0.405,0.083,0.718,27.313,3.145,34.27
2164507875,-0.756,-0.412,0.063,0.855,28.595,2.901,34.27
2164516568,-0.763,-0.402,0.034,2.046,31.557,2.718,34.22
2164523587,-0.786,-0.39,0.045,3.191,33.679,3.74,34.27
2164535770,-0.796,-0.382,0.052,2.122,35.542,5.023,34.22
2164548920,-0.798,-0.404,0.038,2.198,38.397,5.725,34.37
2164555434,-0.8,-0.398,0.018,1.481,40.763,6.458,34.22
2164563023,-0.813,-0.38,0.024,1.664,42.55,7.267,34.27
2164580526,-0.86,-0.368,-0.033,2.26,42.031,4.519,34.32
2164587720,-0.809,-0.394,-0.025,2.84,41.603,2.611,34.22
2164597909,-0.822,-0.386,-0.031,4.977,44.076,3.038,34.18
2164607502,-0.772,-0.399,-0.034,6.763,48.26,3.664,34.32
2164617432,-0.824,-0.372,-0.069,6.214,51.16,4.153,34.18
2164625084,-0.828,-0.368,-0.03,5.084,51.405,5.481,34.32
2164630839,-0.838,-0.374,-0.048,4.672,55.053,5.435,34.37
2164649859,-0.858,-0.367,-0.073,4.519,56.412,7.221,34.32
2164659192,-0.828,-0.398,-0.069,5.45,59.023,5.191,34.27
2164665262,-0.857,-0.381,-0.081,7.13,61.008,6.733,34.32
2164679498,-0.848,-0.381,-0.099,7.832,63.511,9.389,34.37
2164686573,-0.879,-0.382,-0.095,8.611,59.435,9.603,34.18
2164697606,-0.804,-0.386,-0.104,8.779,65.344,12.718,34.22
2164706876,-0.895,-0.378,-0.153,10.84,67.099,10.504,34.27
2164714794,-0.844,-0.38,-0.161,10.763,63.649,15.115,34.37
2164725492,-0.8,-0.381,-0.113,11.71,67.328,14.275,34.27
