t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3392637616,-0.230000,-0.818000,0.324000,-4.321000,-1.069000,2.122000,31.02
3392649021,-0.226000,-0.823000,0.328000,-3.573000,-0.214000,1.527000,31.07
3392654917,-0.246000,-0.813000,0.319000,-3.985000,-0.962000,1.313000,31.02
3392665826,-0.251000,-0.820000,0.313000,-5.298000,-2.214000,1.466000,31.07
3392679494,-0.256000,-0.832000,0.318000,-6.336000,-4.092000,1.328000,31.21
3392684811,-0.251000,-0.834000,0.327000,-6.794000,-4.885000,0.992000,31.07
3392696977,-0.250000,-0.830000,0.330000,-6.962000,-6.076000,1.344000,31.17
3392706015,-0.258000,-0.831000,0.337000,-7.237000,-6.458000,0.870000,31.12
3392718151,-0.259000,-0.836000,0.350000,-7.069000,-6.290000,0.351000,31.07
3392723632,-0.256000,-0.830000,0.345000,-6.763000,-5.069000,-0.397000,31.12
3392734925,-0.259000,-0.830000,0.350000,-5.908000,-3.817000,-0.931000,31.17
3392747108,-0.254000,-0.829000,0.354000,-5.282000,-2.198000,-1.740000,31.07
3392758116,-0.259000,-0.834000,0.354000,-4.611000,-0.504000,-2.244000,31.17
3392766873,-0.265000,-0.833000,0.349000,-4.290000,0.092000,-2.015000,31.21
3392776325,-0.264000,-0.831000,0.345000,-4.229000,0.656000,-2.031000,31.12
3392790427,-0.261000,-0.828000,0.345000,-3.924000,1.954000,-2.061000,31.07
3392798186,-0.259000,-0.829000,0.348000,-3.237000,2.901000,-2.214000,31.02
3392808319,-0.257000,-0.825000,0.347000,-2.443000,4.412000,-2.168000,31.07
3392818032,-0.249000,-0.829000,0.357000,-1.771000,6.046000,-2.427000,31.12
3392824426,-0.240000,-0.822000,0.347000,0.137000,8.366000,-1.710000,31.07
3392835997,-0.280000,-0.822000,0.327000,0.137000,9.939000,-2.763000,31.17
3392843004,-0.267000,-0.825000,0.343000,0.244000,9.817000,-1.908000,31.17
3392859351,-0.274000,-0.828000,0.326000,0.000000,9.573000,-2.031000,31.17
3392867648,-0.263000,-0.825000,0.332000,-0.061000,8.962000,-1.786000,31.12
3392876727,-0.260000,-0.816000,0.338000,-0.137000,8.534000,-1.878000,31.07
3392887733,-0.257000,-0.821000,0.335000,0.076000,8.916000,-1.954000,31.21
3392901597,-0.258000,-0.824000,0.336000,0.198000,9.023000,-2.031000,31.07
3392907416,-0.262000,-0.824000,0.331000,-0.153000,8.718000,-1.985000,31.12
3392915269,-0.263000,-0.826000,0.330000,-0.489000,8.122000,-1.985000,31.07
