t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3270918204,-0.301000,-0.787000,0.374000,-1.603000,2.107000,-1.496000,30.88
3270929434,-0.306000,-0.786000,0.373000,-1.466000,2.260000,-1.573000,30.93
3270937491,-0.308000,-0.784000,0.366000,-1.725000,2.137000,-1.298000,30.88
3270946796,-0.303000,-0.791000,0.368000,-1.924000,2.107000,-1.069000,30.84
3270959398,-0.304000,-0.796000,0.365000,-1.832000,2.046000,-1.084000,30.88
3270964886,-0.308000,-0.796000,0.356000,-2.168000,1.863000,-0.992000,30.84
3270976172,-0.311000,-0.794000,0.365000,-2.229000,1.924000,-1.069000,30.84
3270987176,-0.311000,-0.786000,0.367000,-2.260000,1.603000,-1.206000,30.98
3270995710,-0.307000,-0.792000,0.373000,-1.939000,1.878000,-1.435000,30.93
3271007158,-0.305000,-0.794000,0.372000,-1.969000,1.969000,-1.252000,30.88
3271013967,-0.308000,-0.794000,0.366000,-1.847000,2.412000,-1.405000,30.84
3271027176,-0.310000,-0.792000,0.360000,-1.878000,2.244000,-1.374000,30.98
3271036609,-0.308000,-0.791000,0.356000,-1.878000,2.153000,-1.450000,30.88
3271048102,-0.317000,-0.790000,0.362000,-2.076000,1.710000,-1.389000,30.84
3271060530,-0.305000,-0.786000,0.361000,-1.527000,2.198000,-1.038000,30.98
3271066057,-0.309000,-0.799000,0.370000,-1.771000,2.534000,-1.344000,30.93
3271077753,-0.303000,-0.782000,0.359000,-1.603000,3.069000,-1.405000,30.88
3271088936,-0.316000,-0.787000,0.358000,-1.985000,2.962000,-1.069000,30.88
3271097514,-0.312000,-0.792000,0.358000,-1.908000,2.473000,-0.916000,30.93
3271103098,-0.305000,-0.781000,0.350000,-2.183000,2.015000,-0.992000,30.79
3271117082,-0.311000,-0.789000,0.358000,-2.260000,1.832000,-0.809000,30.84
3271128351,-0.312000,-0.791000,0.368000,-2.092000,2.076000,-0.779000,30.88
3271138822,-0.307000,-0.787000,0.361000,-1.939000,2.229000,-1.099000,30.93
3271149536,-0.309000,-0.786000,0.362000,-2.351000,2.489000,-0.962000,30.88
3271163036,-0.314000,-0.784000,0.372000,-2.351000,1.924000,-0.794000,30.93
3271168165,-0.308000,-0.785000,0.365000,-2.427000,2.046000,-0.809000,30.93
3271175308,-0.312000,-0.788000,0.364000,-2.534000,1.863000,-0.550000,30.79
3271189050,-0.313000,-0.779000,0.363000,-2.901000,1.405000,-0.794000,30.84
3271198531,-0.314000,-0.785000,0.373000,-2.809000,1.664000,-0.733000,30.88
3271204188,-0.309000,-0.789000,0.371000,-2.718000,1.771000,-0.702000,30.93
3271216352,-0.310000,-0.785000,0.365000,-2.260000,1.863000,-0.702000,30.79
3271225290,-0.304000,-0.787000,0.368000,-2.351000,2.000000,-0.458000,30.88
3271235903,-0.308000,-0.787000,0.361000,-2.656000,1.878000,-0.718000,30.93
3271245607,-0.315000,-0.792000,0.357000,-2.763000,1.573000,-0.321000,30.98
3271260633,-0.306000,-0.791000,0.361000,-3.115000,1.328000,-0.458000,30.84
3271269312,-0.317000,-0.786000,0.366000,-3.069000,1.023000,-0.351000,30.88
3271275527,-0.313000,-0.782000,0.361000,-2.962000,0.748000,-0.382000,30.98
3271287014,-0.300000,-0.780000,0.367000,-3.221000,1.099000,-0.290000,30.88
3271296764,-0.301000,-0.780000,0.359000,-3.267000,0.992000,-0.458000,30.88
3271305111,-0.301000,-0.788000,0.364000,-3.527000,1.038000,-0.519000,30.84
3271317913,-0.309000,-0.790000,0.362000,-3.573000,1.191000,-0.626000,30.88
3271327750,-0.313000,-0.781000,0.379000,-3.695000,1.237000,-0.412000,30.84
3271339000,-0.303000,-0.782000,0.369000,-3.756000,0.992000,-0.565000,30.79
3271345216,-0.311000,-0.787000,0.367000,-3.557000,1.145000,-0.641000,30.84
3271357065,-0.303000,-0.787000,0.383000,-3.359000,1.664000,-0.489000,30.88
3271367330,-0.291000,-0.783000,0.368000,-3.282000,2.275000,-0.901000,30.88
3271378393,-0.299000,-0.788000,0.383000,-3.435000,3.405000,-0.992000,30.93
3271388377,-0.299000,-0.779000,0.394000,-3.405000,3.908000,-0.947000,30.88
3271397485,-0.310000,-0.781000,0.387000,-3.298000,4.473000,-0.443000,30.93
3271406265,-0.309000,-0.774000,0.356000,-4.031000,4.427000,-0.672000,30.88
3271413385,-0.313000,-0.775000,0.356000,-4.992000,3.969000,-0.733000,30.93
3271430048,-0.304000,-0.778000,0.353000,-5.679000,2.870000,-0.397000,30.98
3271439479,-0.294000,-0.788000,0.365000,-5.435000,3.069000,-0.305000,30.84
3271445855,-0.286000,-0.789000,0.373000,-4.580000,4.672000,-0.550000,30.93
3271458722,-0.295000,-0.776000,0.378000,-3.908000,6.076000,-0.977000,30.88
3271464303,-0.304000,-0.778000,0.344000,-4.595000,6.733000,-1.008000,30.84
3271478811,-0.312000,-0.774000,0.346000,-6.443000,7.130000,-0.580000,30.88
3271488750,-0.308000,-0.773000,0.349000,-8.809000,6.427000,-0.534000,30.84
3271498864,-0.303000,-0.785000,0.350000,-11.832000,5.298000,-0.076000,30.88
3271507379,-0.325000,-0.800000,0.345000,-14.061000,2.916000,0.550000,30.93
3271514454,-0.307000,-0.811000,0.352000,-15.389000,2.122000,0.748000,30.84
3271530599,-0.285000,-0.822000,0.395000,-13.282000,5.359000,0.015000,30.88
3271539564,-0.282000,-0.830000,0.428000,-10.397000,8.901000,-1.069000,30.93
3271546431,-0.297000,-0.819000,0.400000,-10.031000,10.275000,-1.832000,30.79
3271562930,-0.309000,-0.818000,0.345000,-11.099000,10.733000,-2.168000,30.84
3271567936,-0.292000,-0.845000,0.383000,-9.832000,12.733000,-2.718000,30.88
3271578205,-0.270000,-0.839000,0.398000,-6.336000,17.344000,-4.031000,30.93
3271587007,-0.317000,-0.798000,0.384000,-3.878000,19.603000,-5.664000,30.88
3271598730,-0.333000,-0.780000,0.349000,-3.527000,19.298000,-6.198000,30.88
3271603252,-0.319000,-0.773000,0.352000,-2.855000,17.481000,-7.084000,30.84
3271614693,-0.304000,-0.769000,0.346000,-2.061000,15.802000,-7.832000,30.88
3271627240,-0.292000,-0.785000,0.341000,-0.977000,14.519000,-8.779000,30.93
3271640516,-0.279000,-0.786000,0.349000,0.870000,15.603000,-9.908000,30.79
3271647045,-0.287000,-0.776000,0.348000,3.130000,15.679000,-10.855000,30.98
3271659057,-0.269000,-0.766000,0.338000,4.718000,15.878000,-12.198000,30.98
3271666393,-0.294000,-0.765000,0.333000,5.634000,15.115000,-13.298000,30.84
3271677433,-0.295000,-0.771000,0.330000,5.099000,13.557000,-13.618000,30.93
3271692185,-0.257000,-0.799000,0.340000,7.496000,12.595000,-14.275000,30.88
3271700341,-0.266000,-0.816000,0.346000,9.557000,14.840000,-15.359000,30.84
3271704762,-0.287000,-0.807000,0.331000,10.748000,15.344000,-15.664000,30.98
3271714947,-0.291000,-0.805000,0.326000,10.687000,13.939000,-15.985000,30.84
3271727423,-0.286000,-0.827000,0.333000,9.832000,12.718000,-16.473000,30.88
3271736606,-0.287000,-0.842000,0.332000,9.618000,13.649000,-16.168000,30.88
3271746948,-0.288000,-0.846000,0.344000,10.382000,15.023000,-15.893000,30.88
3271756077,-0.313000,-0.838000,0.348000,10.718000,15.420000,-15.588000,30.88
3271768839,-0.313000,-0.848000,0.344000,10.611000,14.824000,-14.779000,30.93
3271776940,-0.300000,-0.846000,0.346000,10.626000,14.733000,-14.641000,30.88
3271788943,-0.305000,-0.851000,0.349000,10.916000,15.313000,-14.168000,30.84
3271797099,-0.306000,-0.840000,0.345000,11.527000,15.542000,-14.198000,30.88
3271805021,-0.318000,-0.820000,0.347000,11.710000,15.023000,-13.985000,30.93
3271814653,-0.325000,-0.798000,0.348000,11.450000,14.504000,-13.679000,30.79
3271829351,-0.325000,-0.792000,0.344000,10.580000,13.847000,-13.130000,30.79
3271841822,-0.316000,-0.787000,0.325000,10.061000,13.328000,-12.855000,30.84
3271846534,-0.318000,-0.798000,0.303000,8.672000,12.702000,-12.809000,30.88
3271853811,-0.321000,-0.791000,0.298000,7.359000,11.740000,-11.969000,30.84
3271869708,-0.318000,-0.788000,0.313000,6.458000,9.786000,-10.565000,30.88
3271877263,-0.312000,-0.794000,0.318000,5.145000,9.420000,-9.176000,30.84
3271886500,-0.306000,-0.796000,0.314000,4.458000,9.221000,-7.588000,30.88
