t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2909660438,-0.389000,-0.818000,0.250000,-2.565000,5.130000,-1.328000,32.20
2909669407,-0.386000,-0.815000,0.233000,-2.214000,4.901000,-2.931000,32.15
2909678033,-0.377000,-0.797000,0.227000,-2.595000,3.985000,-1.603000,32.20
2909686048,-0.379000,-0.802000,0.229000,-2.885000,2.931000,-2.397000,32.25
2909699131,-0.370000,-0.811000,0.233000,-2.840000,3.267000,-2.687000,32.11
2909706243,-0.355000,-0.814000,0.227000,-2.916000,3.725000,-2.565000,32.25
2909717228,-0.371000,-0.805000,0.235000,-2.977000,3.557000,-2.779000,32.20
2909726559,-0.380000,-0.809000,0.245000,-3.344000,3.511000,-2.443000,32.15
2909736306,-0.384000,-0.809000,0.245000,-3.588000,3.420000,-2.779000,32.20
2909744259,-0.385000,-0.813000,0.244000,-4.015000,2.977000,-2.733000,32.15
2909755545,-0.380000,-0.820000,0.240000,-4.061000,2.840000,-2.809000,32.20
2909762972,-0.372000,-0.812000,0.247000,-3.908000,2.672000,-3.053000,32.15
2909776967,-0.376000,-0.811000,0.249000,-3.985000,2.687000,-2.992000,32.20
2909787051,-0.373000,-0.810000,0.242000,-4.443000,2.641000,-2.534000,32.15
2909798752,-0.364000,-0.799000,0.244000,-4.718000,2.473000,-2.901000,32.20
2909807652,-0.367000,-0.795000,0.243000,-4.626000,2.962000,-2.840000,32.15
2909815402,-0.384000,-0.805000,0.248000,-5.023000,2.397000,-2.885000,32.20
2909825661,-0.372000,-0.803000,0.252000,-4.977000,2.626000,-3.038000,32.25
2909837463,-0.366000,-0.803000,0.246000,-4.809000,4.092000,-3.221000,32.20
2909845786,-0.390000,-0.798000,0.247000,-4.427000,4.260000,-3.496000,32.15
2909856586,-0.384000,-0.798000,0.250000,-5.053000,3.481000,-3.924000,32.11
2909863351,-0.375000,-0.799000,0.242000,-4.779000,3.511000,-4.153000,32.25
2909875431,-0.377000,-0.798000,0.240000,-4.031000,4.229000,-4.443000,32.20
2909888959,-0.377000,-0.790000,0.242000,-3.817000,4.443000,-4.443000,32.25
2909898417,-0.385000,-0.788000,0.254000,-3.450000,4.504000,-4.779000,32.20
2909909203,-0.381000,-0.796000,0.250000,-3.298000,5.221000,-4.809000,32.11
2909919644,-0.383000,-0.794000,0.247000,-3.069000,5.252000,-5.298000,32.11
2909926644,-0.385000,-0.802000,0.234000,-2.992000,5.206000,-5.573000,32.25
2909935475,-0.385000,-0.809000,0.243000,-2.092000,5.496000,-5.298000,32.15
2909948715,-0.388000,-0.796000,0.254000,-1.649000,6.321000,-5.573000,32.20
2909955225,-0.381000,-0.794000,0.255000,-1.557000,6.458000,-5.420000,32.25
