t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2436608650,-0.544,-1.137,-0.24,-113.954,-9.298,12.962,30.84
2436617057,-0.556,-0.878,-0.262,-109.206,-16.641,12.336,30.79
2436627204,-0.626,-0.864,-0.283,-116.305,-21.802,14.977,30.69
2436636298,-0.672,-0.777,-0.278,-126.885,-27.863,14.779,30.84
2436643177,-0.669,-0.936,-0.203,-149.267,-34.29,9.725,30.79
2436659119,-0.607,-1.018,-0.337,-153.252,-30.977,3.298,30.74
2436668939,-0.538,-0.97,-0.43,-150.672,-31.496,14.214,30.88
2436674033,-0.546,-1.02,-0.464,-151.084,-33.237,18.58,30.74
2436686650,-0.632,-1.017,-0.625,-148.489,-34.763,20.214,30.69
2436697202,-0.436,-1.01,-0.603,-144.794,-27.649,24.55,30.84
2436705716,-0.461,-1.201,-0.531,-133.679,-21.008,37.328,30.74
2436719519,-0.574,-0.999,-0.49,-130.366,-18.87,44.366,30.79
2436730591,-0.603,-0.941,-0.47,-132.733,-24.595,47.008,30.74
2436734229,-0.685,-0.836,-0.487,-140.672,-33.603,47.74,30.79
2436745416,-0.593,-0.818,-0.568,-146.382,-38.809,45.847,30.74
2436757582,-0.603,-0.853,-0.59,-148.504,-38.779,46.595,30.79
2436768031,-0.548,-0.896,-0.666,-148.458,-38.718,48.305,30.74
2436777109,-0.545,-0.878,-0.616,-145.267,-38.137,52.595,30.79
2436788147,-0.525,-0.839,-0.63,-144.672,-37.45,56.153,30.79
2436799277,-0.538,-0.812,-0.594,-145.328,-32.641,58.458,30.74
2436806087,-0.54,-0.783,-0.649,-146.931,-29.282,61.71,30.79
2436817651,-0.428,-0.829,-0.695,-146.443,-26.275,66.092,30.84
2436828524,-0.48,-0.745,-0.699,-144.031,-21.252,70.076,30.79
2436835732,-0.497,-0.728,-0.659,-143.023,-18.763,70.565,30.84
2436842414,-0.523,-0.692,-0.713,-142.718,-15.618,68.672,30.88
2436856171,-0.559,-0.645,-0.753,-143.527,-9.557,66.641,30.88
2436869726,-0.485,-0.66,-0.745,-144.305,-7.328,67.282,30.74
2436875959,-0.406,-0.691,-0.732,-143.771,-2.885,70.305,30.88
2436889283,-0.402,-0.665,-0.698,-139.496,5.634,75.42,30.74
2436898601,-0.461,-0.614,-0.778,-138.458,9.42,79.802,30.79
2436905702,-0.44,-0.564,-0.756,-136.351,15.573,83.634,30.88
2436917534,-0.447,-0.592,-0.796,-134.305,21.527,88.412,30.79
2436927565,-0.414,-0.501,-0.811,-131.603,26.947,92.122,30.88
2436934041,-0.43,-0.523,-0.771,-128.336,32.336,95.267,30.74
2436945659,-0.444,-0.446,-0.761,-126.809,38.0,96.977,30.88
2436958271,-0.451,-0.447,-0.737,-125.359,41.466,99.893,30.74
2436970803,-0.454,-0.414,-0.796,-123.924,46.122,100.397,30.88
2436977645,-0.425,-0.374,-0.778,-122.443,48.473,103.053,30.84
2436989520,-0.49,-0.33,-0.786,-121.771,50.916,105.13,30.88
2436996747,-0.432,-0.303,-0.79,-120.489,53.374,108.183,30.79
2437006884,-0.425,-0.288,-0.782,-118.748,59.756,109.496,30.84
2437018966,-0.423,-0.24,-0.773,-116.153,65.618,111.023,30.79
2437029072,-0.461,-0.232,-0.837,-116.443,69.206,111.115,30.74
2437035994,-0.459,-0.17,-0.764,-115.344,72.382,110.076,30.69
2437043106,-0.462,-0.172,-0.775,-115.817,73.924,108.718,30.74
2437057991,-0.453,-0.148,-0.852,-114.29,77.053,107.313,30.79
2437070573,-0.459,-0.12,-0.797,-113.679,79.679,105.725,30.79
2437076248,-0.423,-0.109,-0.883,-113.634,82.641,102.809,30.84
2437089969,-0.456,-0.064,-0.811,-112.305,86.87,100.733,30.79
2437098296,-0.451,-0.062,-0.86,-113.191,86.779,97.74,30.84
2437103879,-0.459,-0.06,-0.887,-111.649,89.74,95.527,30.79
2437118049,-0.472,0.035,-0.863,-114.168,87.252,92.748,30.74
2437130062,-0.408,-0.02,-0.902,-113.511,89.328,90.29,30.79
2437134554,-0.399,0.028,-0.876,-112.809,91.023,88.382,30.79
2437145773,-0.386,0.025,-0.923,-111.618,94.107,86.122,30.84
2437152477,-0.388,0.092,-0.869,-111.939,93.344,84.733,30.79
2437165754,-0.413,0.117,-0.885,-112.931,93.817,82.321,30.74
2437176254,-0.353,0.151,-0.875,-115.802,93.313,78.733,30.88
2437186071,-0.351,0.148,-0.937,-117.481,92.55,76.992,30.79
2437199530,-0.292,0.174,-0.828,-116.351,94.992,74.519,30.88
2437207403,-0.304,0.217,-0.924,-117.756,95.13,73.893,30.74
2437216332,-0.214,0.205,-0.86,-116.824,97.084,72.87,30.84
2437228113,-0.245,0.268,-0.865,-117.008,96.84,73.893,30.88
2437236436,-0.228,0.247,-0.931,-117.023,95.45,74.122,30.74
2437244296,-0.216,0.302,-0.899,-117.603,94.687,73.221,30.88
2437256238,-0.176,0.314,-0.871,-118.168,93.985,70.366,30.74
2437272941,-0.19,0.343,-0.854,-119.786,91.634,67.725,30.88
2437277495,-0.146,0.371,-0.914,-120.305,90.763,63.847,30.79
2437289367,-0.162,0.418,-0.815,-122.641,90.992,62.0,30.74
2437300685,-0.141,0.381,-0.889,-125.023,87.069,60.26,30.88
2437309123,-0.116,0.419,-0.799,-124.702,88.992,58.855,30.84
2437316474,-0.145,0.387,-0.93,-126.427,83.359,58.458,30.69
2437328674,-0.125,0.434,-0.775,-127.802,79.939,57.924,30.84
2437338635,-0.029,0.443,-0.827,-127.847,80.168,56.137,30.69
2437344740,-0.058,0.443,-0.812,-126.748,77.679,57.649,30.74
2437355081,-0.075,0.463,-0.841,-127.084,75.588,58.366,30.84
2437367184,-0.001,0.448,-0.759,-124.992,73.878,57.359,30.88
2437379160,-0.063,0.491,-0.774,-122.947,72.992,57.359,30.84
2437387374,-0.006,0.492,-0.69,-122.061,66.931,54.29,30.79
2437396103,-0.018,0.503,-0.741,-118.412,66.458,53.084,30.74
2437409267,-0.017,0.515,-0.708,-119.298,60.962,51.084,30.69
2437417338,0.011,0.497,-0.723,-116.672,58.366,48.947,30.74
2437425880,-0.003,0.499,-0.624,-112.458,56.137,46.885,30.79
2437437329,0.051,0.528,-0.566,-109.328,52.382,44.855,30.79
2437447281,0.035,0.567,-0.604,-105.603,48.015,43.45,30.84
2437454082,0.056,0.56,-0.582,-104.443,41.771,41.74,30.79
2437469963,0.057,0.554,-0.618,-101.603,36.992,41.588,30.74
2437479458,0.051,0.569,-0.518,-97.985,31.863,40.275,30.79
2437487596,0.085,0.602,-0.534,-93.573,25.74,39.832,30.74
2437497268,0.091,0.588,-0.54,-88.962,21.115,39.099,30.69
2437506009,0.127,0.599,-0.519,-82.336,18.412,38.122,30.74
2437516474,0.128,0.616,-0.514,-74.672,13.618,37.771,30.74
2437528153,0.162,0.658,-0.355,-67.389,8.641,37.252,30.79
2437536464,0.162,0.687,-0.42,-61.435,1.817,37.099,30.74
2437546818,0.16,0.686,-0.418,-55.282,-4.198,34.87,30.79
2437554515,0.175,0.706,-0.368,-48.382,-9.038,32.275,30.79
2437566461,0.18,0.714,-0.376,-41.267,-13.71,28.779,30.79
2437580635,0.174,0.723,-0.358,-34.092,-18.794,25.527,30.74
2437590484,0.191,0.729,-0.333,-26.748,-25.893,23.42,30.84
2437592208,0.225,0.748,-0.314,-18.595,-29.771,21.786,30.69
2437609739,0.227,0.739,-0.302,-9.023,-36.0,20.504,30.74
2437619122,0.226,0.746,-0.278,0.427,-41.847,18.962,30.79
2437625321,0.199,0.755,-0.287,9.237,-48.87,16.672,30.74
2437637930,0.178,0.737,-0.333,15.313,-60.382,13.023,30.79
2437647738,0.202,0.722,-0.322,22.626,-68.275,8.748,30.79
2437655103,0.259,0.675,-0.39,35.954,-66.046,5.42,30.74
2437667030,0.171,0.7,-0.306,46.061,-69.893,2.0,30.79
2437675577,0.186,0.717,-0.363,51.908,-75.786,-2.031,30.84
