t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2435385190,-0.341000,-0.872000,-0.081000,-2.015000,1.084000,1.298000,30.79
2435398120,-0.351000,-0.872000,-0.073000,-2.031000,0.244000,0.992000,30.74
2435405671,-0.339000,-0.877000,-0.071000,-2.290000,-0.351000,0.885000,30.79
2435416653,-0.328000,-0.881000,-0.081000,-2.244000,0.748000,0.947000,30.79
2435429116,-0.336000,-0.888000,-0.097000,-2.198000,-0.183000,1.130000,30.79
2435439078,-0.338000,-0.874000,-0.096000,-2.763000,-0.214000,0.977000,30.79
2435447213,-0.340000,-0.874000,-0.086000,-2.840000,-1.267000,1.160000,30.74
2435461234,-0.336000,-0.877000,-0.079000,-3.145000,-1.374000,0.809000,30.88
2435467198,-0.332000,-0.877000,-0.080000,-3.023000,-1.206000,0.382000,30.74
2435475277,-0.343000,-0.877000,-0.090000,-2.916000,-1.298000,0.519000,30.69
2435485181,-0.332000,-0.879000,-0.085000,-3.374000,-1.542000,0.214000,30.74
2435499239,-0.331000,-0.858000,-0.086000,-3.908000,-1.160000,-0.550000,30.74
2435509152,-0.346000,-0.875000,-0.083000,-3.313000,-2.214000,0.336000,30.69
2435518865,-0.344000,-0.882000,-0.092000,-3.389000,-2.305000,0.137000,30.74
2435525500,-0.341000,-0.882000,-0.081000,-3.634000,-2.229000,0.122000,30.69
2435538619,-0.340000,-0.875000,-0.087000,-3.802000,-2.321000,-0.183000,30.74
2435548305,-0.340000,-0.875000,-0.086000,-3.802000,-2.397000,-0.076000,30.69
2435555340,-0.342000,-0.886000,-0.089000,-3.802000,-2.489000,-0.168000,30.74
2435567416,-0.340000,-0.880000,-0.082000,-3.527000,-2.290000,-0.321000,30.74
2435577327,-0.335000,-0.906000,-0.081000,-3.282000,-2.595000,-0.290000,30.79
2435585247,-0.340000,-0.880000,-0.090000,-3.420000,-2.366000,-0.153000,30.84
2435597073,-0.342000,-0.872000,-0.093000,-3.466000,-2.351000,-0.336000,30.69
2435607503,-0.334000,-0.878000,-0.086000,-3.160000,-2.336000,-0.336000,30.74
2435617609,-0.346000,-0.882000,-0.087000,-3.405000,-2.260000,-0.366000,30.88
2435626496,-0.337000,-0.872000,-0.085000,-3.298000,-1.939000,-0.305000,30.74
2435638390,-0.340000,-0.876000,-0.085000,-2.901000,-1.435000,-0.672000,30.84
2435651251,-0.352000,-0.864000,-0.092000,-3.466000,-1.557000,-0.534000,30.79
2435656076,-0.328000,-0.892000,-0.082000,-3.099000,-1.710000,-0.473000,30.84
2435666763,-0.340000,-0.866000,-0.090000,-3.008000,-1.481000,-0.656000,30.88
2435677035,-0.350000,-0.871000,-0.083000,-3.282000,-1.588000,-0.473000,30.74
2435686661,-0.344000,-0.874000,-0.093000,-2.916000,-1.282000,-0.427000,30.79
2435696562,-0.342000,-0.875000,-0.098000,-2.702000,-1.389000,-0.519000,30.79
2435703232,-0.333000,-0.880000,-0.088000,-2.351000,-1.176000,-0.626000,30.84
2435719617,-0.336000,-0.878000,-0.086000,-2.626000,-0.473000,-0.702000,30.69
2435724504,-0.346000,-0.865000,-0.093000,-2.702000,-1.008000,-0.565000,30.74
2435737450,-0.351000,-0.871000,-0.079000,-2.687000,-1.863000,-0.382000,30.88
2435750287,-0.343000,-0.883000,-0.086000,-2.733000,-1.084000,-0.977000,30.74
2435757092,-0.342000,-0.866000,-0.084000,-2.351000,-0.855000,-1.191000,30.88
2435766897,-0.333000,-0.871000,-0.080000,-2.321000,-0.947000,-0.366000,30.79
2435778793,-0.338000,-0.885000,-0.082000,-1.664000,-0.870000,-1.786000,30.84
2435789404,-0.327000,-0.876000,-0.080000,-1.496000,-0.244000,-2.122000,30.88
2435796208,-0.335000,-0.878000,-0.083000,-1.206000,0.061000,-1.939000,30.84
2435803201,-0.341000,-0.883000,-0.079000,-1.130000,0.519000,-2.427000,30.69
