t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2162199006,-0.731000,-0.323000,0.308000,3.496000,-1.221000,-8.122000,34.18
2162208927,-0.742000,-0.331000,0.302000,2.809000,-1.588000,-8.336000,34.22
2162218031,-0.750000,-0.327000,0.316000,2.626000,-0.931000,-7.985000,34.27
2162225230,-0.751000,-0.347000,0.321000,3.557000,-1.191000,-6.947000,34.32
2162239395,-0.741000,-0.343000,0.325000,5.344000,0.107000,-7.038000,34.37
2162244091,-0.743000,-0.345000,0.332000,6.779000,2.626000,-6.855000,34.27
2162256290,-0.752000,-0.355000,0.344000,8.901000,4.168000,-7.695000,34.22
2162267359,-0.744000,-0.352000,0.342000,11.298000,5.863000,-8.122000,34.27
2162277572,-0.732000,-0.350000,0.342000,12.534000,7.313000,-8.198000,34.41
2162286633,-0.716000,-0.356000,0.333000,13.267000,7.832000,-8.366000,34.27
2162293401,-0.689000,-0.363000,0.333000,12.519000,7.084000,-8.611000,34.22
2162305586,-0.724000,-0.320000,0.324000,13.145000,6.794000,-7.298000,34.27
2162319266,-0.736000,-0.302000,0.290000,11.939000,8.046000,-5.939000,34.22
2162326212,-0.757000,-0.316000,0.309000,10.519000,6.076000,-5.252000,34.18
2162337096,-0.741000,-0.339000,0.332000,9.466000,5.237000,-4.137000,34.32
2162346214,-0.730000,-0.348000,0.351000,10.397000,5.924000,-3.893000,34.32
2162359778,-0.730000,-0.347000,0.334000,11.603000,7.435000,-3.603000,34.27
2162365245,-0.738000,-0.337000,0.327000,12.137000,7.603000,-3.542000,34.22
2162376548,-0.759000,-0.323000,0.320000,11.664000,7.023000,-3.282000,34.37
2162386006,-0.756000,-0.317000,0.305000,9.878000,5.725000,-2.565000,34.32
2162396125,-0.745000,-0.318000,0.319000,7.924000,4.473000,-2.015000,34.27
2162406981,-0.733000,-0.324000,0.306000,6.779000,4.336000,-1.695000,34.32
2162414102,-0.729000,-0.331000,0.327000,6.046000,4.046000,-1.588000,34.27
2162427081,-0.725000,-0.326000,0.327000,5.221000,3.282000,-1.359000,34.22
2162436286,-0.732000,-0.325000,0.323000,4.962000,2.779000,-1.267000,34.27
2162445890,-0.714000,-0.330000,0.320000,4.427000,1.954000,-1.160000,34.22
2162457595,-0.717000,-0.335000,0.310000,4.046000,1.817000,-1.328000,34.27
2162467077,-0.718000,-0.337000,0.309000,2.855000,0.534000,-0.916000,34.27
2162476323,-0.711000,-0.332000,0.302000,2.382000,0.076000,-1.115000,34.32
2162498196,-0.717000,-0.329000,0.305000,1.679000,0.321000,-0.977000,34.27
2162509312,-0.711000,-0.332000,0.303000,1.542000,0.183000,-1.405000,34.22
2162515043,-0.726000,-0.324000,0.307000,1.878000,0.489000,-1.481000,34.27
2162522835,-0.730000,-0.325000,0.314000,1.084000,0.840000,-1.374000,34.22
2162524739,-0.715000,-0.323000,0.309000,0.794000,0.580000,-1.634000,34.27
2162535376,-0.710000,-0.320000,0.313000,0.901000,0.840000,-1.725000,34.32
2162542861,-0.717000,-0.315000,0.308000,0.595000,1.374000,-1.344000,34.27
2162556793,-0.718000,-0.310000,0.321000,1.008000,1.710000,-1.634000,34.32
2162567162,-0.722000,-0.314000,0.336000,1.740000,2.382000,-1.786000,34.22
2162577966,-0.722000,-0.313000,0.323000,2.107000,2.733000,-1.756000,34.27
2162587498,-0.711000,-0.299000,0.318000,2.183000,2.489000,-2.000000,34.32
2162596702,-0.737000,-0.301000,0.317000,1.466000,1.939000,-1.542000,34.27
2162607816,-0.743000,-0.308000,0.319000,0.427000,0.702000,-1.237000,34.22
2162620059,-0.751000,-0.319000,0.300000,-0.580000,-0.336000,-0.916000,34.18
2162628222,-0.737000,-0.330000,0.299000,-1.282000,-0.870000,-1.191000,34.32
2162636967,-0.726000,-0.329000,0.323000,-1.695000,-0.794000,-1.405000,34.18
2162643849,-0.719000,-0.327000,0.329000,-1.649000,-0.397000,-1.450000,34.32
2162661317,-0.716000,-0.323000,0.330000,-0.550000,0.718000,-1.527000,34.18
2162669099,-0.727000,-0.329000,0.347000,0.718000,2.351000,-1.786000,34.32
