t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2602067591,-0.360000,-0.814000,0.250000,-3.420000,0.473000,-0.824000,31.92
2602077282,-0.356000,-0.821000,0.232000,-3.710000,1.038000,-0.824000,31.92
2602086922,-0.359000,-0.830000,0.230000,-3.557000,1.008000,-0.824000,31.87
2602097649,-0.356000,-0.821000,0.239000,-2.718000,1.038000,-0.733000,31.92
2602109031,-0.361000,-0.808000,0.236000,-2.672000,1.115000,-1.084000,31.92
2602115638,-0.357000,-0.796000,0.236000,-3.176000,1.527000,-1.069000,31.87
2602127626,-0.354000,-0.823000,0.239000,-3.084000,1.679000,-1.145000,31.82
2602138546,-0.352000,-0.820000,0.235000,-2.840000,2.061000,-1.130000,31.97
2602144208,-0.361000,-0.822000,0.235000,-2.733000,1.954000,-1.267000,31.82
2602156064,-0.345000,-0.829000,0.235000,-2.198000,2.595000,-1.023000,31.87
2602166152,-0.354000,-0.819000,0.228000,-1.908000,3.069000,-1.053000,31.92
2602180391,-0.360000,-0.811000,0.238000,-1.710000,3.557000,-0.794000,31.87
2602182806,-0.362000,-0.809000,0.235000,-2.382000,2.840000,-0.931000,31.82
2602200826,-0.356000,-0.813000,0.215000,-2.565000,2.931000,-1.069000,31.97
2602208678,-0.358000,-0.824000,0.233000,-2.260000,2.962000,-0.977000,31.82
2602214732,-0.359000,-0.819000,0.228000,-2.031000,2.992000,-1.099000,31.87
2602227057,-0.360000,-0.811000,0.226000,-2.183000,3.176000,-1.130000,31.82
2602239035,-0.365000,-0.809000,0.229000,-2.168000,2.763000,-1.069000,31.82
2602245356,-0.367000,-0.811000,0.234000,-2.290000,2.382000,-1.023000,31.82
2602259156,-0.368000,-0.818000,0.232000,-2.504000,2.107000,-0.901000,31.87
2602267082,-0.356000,-0.816000,0.228000,-3.130000,1.786000,-1.252000,31.82
2602277797,-0.354000,-0.817000,0.219000,-2.748000,1.405000,-1.267000,31.97
2602285722,-0.359000,-0.812000,0.222000,-3.130000,1.450000,-1.344000,31.92
2602300291,-0.364000,-0.818000,0.240000,-3.130000,1.115000,-1.603000,31.82
2602309234,-0.363000,-0.818000,0.230000,-3.023000,0.748000,-1.099000,31.87
2602316181,-0.360000,-0.816000,0.234000,-3.191000,0.351000,-1.206000,31.92
2602327718,-0.365000,-0.815000,0.239000,-3.466000,0.290000,-1.435000,31.87
2602339692,-0.350000,-0.814000,0.240000,-3.634000,0.748000,-1.511000,31.92
2602345957,-0.355000,-0.819000,0.231000,-3.420000,1.221000,-1.573000,31.97
2602353201,-0.357000,-0.821000,0.229000,-3.115000,1.145000,-1.664000,31.82
2602366392,-0.363000,-0.816000,0.230000,-3.481000,1.145000,-1.573000,31.87
2602378472,-0.366000,-0.817000,0.229000,-3.481000,0.412000,-1.527000,31.82
2602386006,-0.357000,-0.822000,0.222000,-4.260000,0.626000,-1.634000,31.87
2602400101,-0.355000,-0.818000,0.232000,-3.695000,0.626000,-1.481000,31.82
2602406375,-0.358000,-0.813000,0.235000,-3.786000,0.565000,-1.267000,31.87
2602416669,-0.363000,-0.815000,0.229000,-4.336000,0.107000,-1.176000,31.92
2602430177,-0.354000,-0.814000,0.231000,-4.718000,-0.275000,-1.206000,31.87
2602440927,-0.356000,-0.816000,0.228000,-4.397000,-0.489000,-0.962000,31.82
2602446942,-0.353000,-0.818000,0.232000,-4.534000,-0.061000,-1.176000,31.87
2602453727,-0.362000,-0.821000,0.227000,-4.229000,-0.168000,-1.450000,31.82
2602467263,-0.369000,-0.810000,0.232000,-4.366000,-0.443000,-1.405000,31.87
2602477613,-0.364000,-0.809000,0.235000,-4.885000,-1.237000,-1.267000,31.87
2602486973,-0.356000,-0.814000,0.231000,-5.313000,-1.176000,-1.191000,31.82
2602499692,-0.355000,-0.823000,0.238000,-5.084000,-1.237000,-1.069000,31.87
2602505991,-0.353000,-0.827000,0.227000,-4.702000,-0.931000,-1.008000,31.82
2602518752,-0.363000,-0.822000,0.225000,-4.809000,-1.099000,-0.763000,31.97
2602527852,-0.363000,-0.819000,0.221000,-4.687000,-1.267000,-0.458000,31.82
2602537032,-0.352000,-0.809000,0.232000,-4.733000,-1.466000,-0.672000,31.87
2602547174,-0.358000,-0.814000,0.232000,-5.206000,-1.817000,-0.534000,31.92
2602554298,-0.363000,-0.819000,0.231000,-5.344000,-2.595000,-0.397000,31.97
2602566536,-0.355000,-0.819000,0.230000,-5.542000,-2.748000,-0.763000,31.82
2602580716,-0.352000,-0.827000,0.217000,-5.298000,-2.290000,-0.351000,31.87
2602588057,-0.367000,-0.814000,0.219000,-5.160000,-1.771000,-0.733000,31.82
2602594800,-0.370000,-0.817000,0.222000,-5.527000,-1.908000,-0.992000,31.87
2602608493,-0.361000,-0.813000,0.237000,-5.282000,-1.802000,-1.267000,31.82
2602616484,-0.354000,-0.805000,0.230000,-5.252000,-1.939000,-1.374000,31.97
2602628394,-0.364000,-0.807000,0.238000,-5.802000,-2.183000,-1.420000,31.82
2602637606,-0.366000,-0.827000,0.235000,-6.107000,-3.008000,-1.420000,31.92
2602643789,-0.358000,-0.803000,0.239000,-6.840000,-3.191000,-2.137000,31.87
2602654633,-0.352000,-0.825000,0.228000,-7.832000,-3.160000,-2.321000,31.92
2602667088,-0.345000,-0.814000,0.241000,-6.809000,-3.176000,-2.870000,31.87
