t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3490446417,-0.275000,-0.783000,0.395000,-0.214000,10.565000,-1.969000,30.88
3490458282,-0.291000,-0.786000,0.381000,0.046000,11.771000,-2.137000,30.93
3490466920,-0.295000,-0.790000,0.398000,0.244000,11.786000,-2.260000,30.88
3490478204,-0.295000,-0.774000,0.393000,-0.046000,11.588000,-2.611000,30.84
3490488440,-0.311000,-0.784000,0.380000,-0.137000,11.176000,-3.115000,30.88
3490496442,-0.311000,-0.785000,0.379000,-0.427000,10.061000,-2.916000,30.88
3490505088,-0.305000,-0.776000,0.382000,-0.763000,9.237000,-2.977000,30.93
3490520824,-0.311000,-0.776000,0.380000,-1.466000,7.710000,-2.611000,30.98
3490525470,-0.310000,-0.779000,0.377000,-1.817000,6.336000,-2.321000,30.93
3490534948,-0.313000,-0.775000,0.375000,-3.038000,4.305000,-2.137000,30.88
3490547667,-0.305000,-0.775000,0.374000,-3.985000,2.015000,-1.725000,30.93
3490558254,-0.299000,-0.775000,0.384000,-4.565000,0.763000,-1.496000,30.98
3490567399,-0.301000,-0.775000,0.375000,-4.824000,-0.321000,-1.679000,30.98
3490575705,-0.295000,-0.774000,0.379000,-4.885000,-0.702000,-1.664000,30.93
3490592714,-0.284000,-0.778000,0.394000,-4.763000,-0.824000,-1.679000,30.98
3490597798,-0.294000,-0.774000,0.380000,-4.824000,-0.412000,-1.771000,30.93
3490606643,-0.300000,-0.772000,0.388000,-5.542000,-1.481000,-1.099000,30.88
3490618344,-0.280000,-0.771000,0.390000,-6.473000,-2.000000,-0.366000,30.98
3490624303,-0.270000,-0.775000,0.390000,-6.870000,-1.176000,-0.076000,30.88
3490635386,-0.280000,-0.775000,0.386000,-7.115000,0.183000,0.305000,30.84
3490642458,-0.286000,-0.775000,0.402000,-7.466000,1.069000,0.519000,30.93
3490661040,-0.301000,-0.764000,0.382000,-8.794000,1.588000,0.641000,30.88
3490667855,-0.340000,-0.759000,0.348000,-11.542000,-0.885000,1.038000,30.84
3490678050,-0.349000,-0.765000,0.339000,-15.191000,-7.664000,2.412000,30.98
3490688980,-0.296000,-0.793000,0.377000,-15.634000,-7.618000,1.206000,30.93
3490697725,-0.270000,-0.825000,0.410000,-12.366000,-5.115000,-1.374000,30.88
3490706366,-0.310000,-0.824000,0.413000,-9.267000,-5.267000,-4.183000,30.98
3490718233,-0.317000,-0.794000,0.393000,-7.969000,-3.053000,-8.977000,30.93
3490728090,-0.369000,-0.775000,0.372000,-6.015000,-1.237000,-13.756000,30.98
3490735830,-0.370000,-0.751000,0.387000,-4.656000,-2.366000,-15.802000,30.93
3490742751,-0.334000,-0.772000,0.390000,-6.656000,-6.611000,-17.588000,30.88
3490755109,-0.307000,-0.823000,0.394000,-7.832000,-14.412000,-20.061000,30.93
3490771249,-0.257000,-0.836000,0.428000,-6.916000,-11.023000,-24.672000,30.98
3490774349,-0.242000,-0.856000,0.514000,0.107000,-2.290000,-30.336000,30.93
3490786136,-0.245000,-0.813000,0.503000,4.962000,8.855000,-34.321000,30.93
3490798687,-0.272000,-0.842000,0.434000,5.359000,8.458000,-36.275000,30.88
3490805242,-0.278000,-0.874000,0.443000,5.374000,5.130000,-36.458000,30.84
3490818944,-0.222000,-0.928000,0.476000,8.718000,7.573000,-36.336000,30.98
3490827437,-0.261000,-0.924000,0.477000,12.672000,7.863000,-38.885000,30.84
3490836398,-0.259000,-0.896000,0.503000,15.954000,13.435000,-40.977000,30.79
3490843055,-0.305000,-0.893000,0.584000,20.046000,14.092000,-43.969000,30.84
3490860628,-0.296000,-0.899000,0.553000,22.855000,11.298000,-48.214000,30.93
3490871636,-0.352000,-0.917000,0.529000,26.214000,8.992000,-50.244000,30.88
3490877102,-0.360000,-0.927000,0.453000,28.366000,-0.641000,-50.687000,30.93
3490887633,-0.323000,-0.911000,0.383000,24.672000,-14.565000,-51.130000,30.98
3490901990,-0.306000,-0.924000,0.435000,23.695000,-21.115000,-50.977000,30.88
3490907826,-0.224000,-0.937000,0.516000,26.672000,-24.183000,-52.580000,30.88
3490918975,-0.182000,-0.924000,0.522000,31.496000,-21.954000,-57.847000,31.02
3490929100,-0.199000,-0.910000,0.550000,38.611000,-19.191000,-63.328000,30.93
3490938842,-0.176000,-0.899000,0.550000,42.611000,-20.504000,-65.756000,30.88
3490947175,-0.176000,-0.933000,0.577000,44.962000,-25.756000,-66.229000,30.93
3490953960,-0.158000,-0.941000,0.526000,46.885000,-30.656000,-66.489000,30.88
3490966806,-0.192000,-0.895000,0.556000,50.748000,-36.702000,-66.183000,31.02
3490977480,-0.113000,-0.886000,0.557000,51.557000,-43.649000,-65.389000,30.88
3490986451,-0.066000,-0.898000,0.577000,53.160000,-45.832000,-66.992000,30.88
3490998850,-0.055000,-0.921000,0.604000,56.733000,-46.168000,-68.412000,30.93
3491010838,-0.051000,-0.908000,0.612000,60.641000,-45.740000,-68.672000,30.88
3491016956,-0.038000,-0.910000,0.607000,64.290000,-50.076000,-67.588000,30.84
3491028195,0.000000,-0.927000,0.604000,66.977000,-56.305000,-66.244000,30.88
3491037185,-0.035000,-0.909000,0.543000,68.275000,-62.351000,-66.092000,30.93
3491045989,0.014000,-0.902000,0.614000,67.634000,-69.344000,-67.267000,30.88
3491052703,0.085000,-0.902000,0.641000,70.870000,-69.176000,-70.092000,30.93
3491070414,0.172000,-0.893000,0.671000,75.908000,-61.618000,-73.191000,30.84
3491081482,0.118000,-0.861000,0.683000,81.038000,-56.519000,-74.885000,30.88
3491086500,0.039000,-0.820000,0.634000,81.786000,-60.061000,-72.382000,31.02
3491098271,0.119000,-0.863000,0.634000,80.656000,-69.725000,-72.931000,30.79
3491112123,0.052000,-0.844000,0.635000,82.260000,-73.618000,-72.351000,30.93
3491116674,0.093000,-0.813000,0.668000,82.229000,-81.481000,-69.939000,30.88
3491127842,0.197000,-0.842000,0.657000,82.611000,-86.687000,-70.626000,30.93
3491139276,0.200000,-0.818000,0.651000,85.557000,-84.718000,-71.374000,30.84
3491147587,0.248000,-0.780000,0.656000,88.061000,-81.389000,-73.374000,30.88
3491152093,0.283000,-0.749000,0.701000,90.687000,-77.557000,-74.336000,30.93
