t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1969200761,-0.710000,-0.455000,0.115000,-43.221000,-17.847000,-7.603000,34.13
1969208989,-0.761000,-0.450000,0.114000,-42.748000,-19.435000,-8.611000,34.08
1969214915,-0.782000,-0.439000,0.072000,-45.160000,-26.275000,-6.397000,34.18
1969226848,-0.780000,-0.425000,0.085000,-48.153000,-33.084000,-3.695000,34.08
1969240932,-0.766000,-0.417000,0.116000,-50.687000,-37.481000,-1.115000,34.08
1969246404,-0.739000,-0.412000,0.119000,-51.389000,-38.351000,-0.412000,34.13
1969258224,-0.717000,-0.426000,0.112000,-51.115000,-39.924000,2.336000,34.08
1969267768,-0.739000,-0.431000,0.157000,-46.962000,-33.420000,-0.565000,34.13
1969277621,-0.756000,-0.505000,0.151000,-41.038000,-28.992000,1.634000,34.08
1969286432,-0.776000,-0.491000,0.100000,-35.069000,-21.481000,4.626000,34.04
1969293369,-0.739000,-0.459000,0.098000,-26.718000,-16.870000,-1.557000,34.08
1969307157,-0.888000,-0.398000,0.076000,-25.023000,-22.687000,3.588000,34.04
1969317470,-0.799000,-0.423000,0.129000,-25.008000,-25.450000,8.412000,34.08
1969325997,-0.760000,-0.420000,0.163000,-21.802000,-21.817000,10.336000,34.13
1969337187,-0.756000,-0.428000,0.182000,-18.626000,-16.794000,12.855000,34.08
1969348103,-0.714000,-0.439000,0.178000,-14.626000,-12.580000,12.290000,34.08
1969356293,-0.740000,-0.432000,0.181000,-12.901000,-8.794000,13.832000,34.13
1969367557,-0.742000,-0.451000,0.150000,-11.649000,-8.489000,13.924000,33.99
1969376297,-0.760000,-0.449000,0.148000,-12.336000,-9.023000,15.588000,34.18
1969386515,-0.760000,-0.468000,0.124000,-11.939000,-10.885000,16.977000,34.08
1969393125,-0.738000,-0.468000,0.148000,-11.176000,-10.672000,16.458000,34.13
1969404312,-0.723000,-0.473000,0.173000,-10.779000,-10.046000,15.435000,34.08
1969417240,-0.720000,-0.475000,0.174000,-9.863000,-9.740000,15.527000,34.04
1969427051,-0.710000,-0.488000,0.174000,-8.031000,-7.435000,13.893000,34.08
1969437745,-0.685000,-0.500000,0.160000,-5.969000,-4.962000,12.366000,34.13
1969445524,-0.700000,-0.490000,0.142000,-5.008000,-3.649000,11.817000,34.18
1969459368,-0.709000,-0.455000,0.155000,-6.611000,-5.099000,11.740000,34.04
1969468398,-0.674000,-0.465000,0.152000,-6.916000,-5.084000,9.481000,34.04
1969476177,-0.684000,-0.453000,0.149000,-7.038000,-3.527000,8.290000,34.08
1969487505,-0.704000,-0.456000,0.150000,-8.031000,-4.305000,6.260000,34.13
1969496202,-0.696000,-0.455000,0.145000,-8.595000,-4.794000,4.275000,34.18
1969505755,-0.695000,-0.461000,0.148000,-8.809000,-6.656000,3.557000,34.04
1969511960,-0.706000,-0.438000,0.139000,-9.695000,-6.641000,2.168000,34.08
1969524120,-0.688000,-0.466000,0.139000,-9.282000,-8.137000,1.450000,34.13
1969537020,-0.690000,-0.461000,0.141000,-9.847000,-8.031000,0.015000,34.08
1969545178,-0.718000,-0.462000,0.160000,-10.031000,-9.649000,-0.916000,34.22
1969555536,-0.740000,-0.421000,0.128000,-12.336000,-10.550000,-1.756000,34.08
1969563952,-0.763000,-0.448000,0.146000,-11.618000,-14.687000,-0.779000,34.22
1969574422,-0.728000,-0.438000,0.139000,-14.748000,-16.427000,-2.000000,34.18
1969587175,-0.697000,-0.477000,0.201000,-14.015000,-15.359000,-2.916000,34.08
1969597690,-0.644000,-0.468000,0.131000,-12.412000,-1.008000,1.084000,34.08
1969608312,-0.615000,-0.507000,0.197000,-4.565000,-5.634000,-7.145000,34.08
1969616914,-0.665000,-0.461000,0.170000,-1.450000,-3.618000,-8.427000,34.13
